filename	time	control_1_mutant_2_uninjected_0	plate	treatment	column	row	well	luminescenceplatea	luminescenceplateb	rlu_mean	rlu_percstdev	conc	rlublanksub	rsquared_gluglo	stdcurvefunction_gluglo	intercept_gluglo	slope_gluglo	blank_gluglo	maxstd_gluglo	glucconc_well_um	gluc	row384	column384	gluglo_assayfilename	assay_plate	date	experiment	gene	diet	fasted	age	luminiscence_d	delta_lum_d	luminiscence_dd	random_nr	time_jitter	slc2a2_dich	position	znf598_dich	tp53inp1_dich	poldip2_dich	assay_jitter	sirt1_dich	atp2a3_dich	batch	injset	gluc_Res	intgluc	intgluc_Res
20240510_GGTassay_7dpf_SLC2A2_fasted_plate03_B01	0	2	plate03	fasted	1	B	D01	1507000	1420000	1463500	4.203505	NA	1457550	.9978146	y = 45385.4646434946 * x + ( 17960.3225708191 )	17960.32	45385.46	5950.5	2263500	31.71917	90.11127	D	1	20240920_gluGLO_SLC2A2-01	1	20240510	GGTassay	SLC2A2	fasted	1	7	1463500	87000	.9422694	70	2.75	1	57							2	4	42.61081	1.356312	1.21334
20240510_GGTassay_7dpf_SLC2A2_fasted_plate01_C03	0	2	plate01	fasted	3	C	E03	1063000	1069000	1066000	.3979963	NA	1060050	.9978146	y = 45385.4646434946 * x + ( 17960.3225708191 )	17960.32	45385.46	5950.5	2263500	22.96086	65.22971	E	3	20240920_gluGLO_SLC2A2-01	1	20240510	GGTassay	SLC2A2	fasted	1	7	1066000	6000	1.005644	48	1.87	1	59							2	4	17.92632	.7143674	.7977768
20240510_GGTassay_7dpf_SLC2A2_fasted_plate01_C04	0	1	plate01	fasted	4	C	E04	387500	379200	383350	1.530973	NA	377399.5	.9978146	y = 45385.4646434946 * x + ( 17960.3225708191 )	17960.32	45385.46	5950.5	2263500	7.919698	22.49914	E	4	20240920_gluGLO_SLC2A2-01	1	20240510	GGTassay	SLC2A2	fasted	1	7	383350	8300	.9785807	41	1.59	0	60							2	4	-24.7057	-.4887764	-.7977768
20240510_GGTassay_7dpf_SLC2A2_fasted_plate02_C09	0	2	plate02	fasted	9	C	E22	1640000	1614000	1627000	1.12998	NA	1621050	.9978146	y = 45385.4646434946 * x + ( 17960.3225708191 )	17960.32	45385.46	5950.5	2263500	35.32164	100.3456	E	22	20240920_gluGLO_SLC2A2-01	1	20240510	GGTassay	SLC2A2	fasted	1	7	1627000	26000	.9841464	23	.87	1	75							2	4	54.61886	1.534121	1.534121
20240510_GGTassay_7dpf_SLC2A2_fasted_plate02_C10	0	1	plate02	fasted	10	C	E23	142300	142900	142600	.2975204	NA	136649.5	.9978146	y = 45385.4646434946 * x + ( 17960.3225708191 )	17960.32	45385.46	5950.5	2263500	2.615136	7.429365	E	23	20240920_gluGLO_SLC2A2-01	1	20240510	GGTassay	SLC2A2	fasted	1	7	142600	600	1.004216	99	3.91	0	76							2	4	-38.19881	-1.780464	-1.780464
20240510_GGTassay_7dpf_SLC2A2_fasted_plate03_C02	0	1	plate03	fasted	2	C	F02	488700	489000	488850	.0433941	NA	482899.5	.9978146	y = 45385.4646434946 * x + ( 17960.3225708191 )	17960.32	45385.46	5950.5	2263500	10.24423	29.10293	F	2	20240920_gluGLO_SLC2A2-01	1	20240510	GGTassay	SLC2A2	fasted	1	7	488850	300	1.000614	77	3.03	0	83							2	4	-15.83545	-.2858409	-.4192958
20240510_GGTassay_7dpf_SLC2A2_fasted_plate03_C01	0	2	plate03	fasted	1	C	F01	1052000	1019000	1035500	2.253455	NA	1029550	.9978146	y = 45385.4646434946 * x + ( 17960.3225708191 )	17960.32	45385.46	5950.5	2263500	22.28884	63.32056	F	1	20240920_gluGLO_SLC2A2-01	1	20240510	GGTassay	SLC2A2	fasted	1	7	1035500	33000	.9686312	52	2.03	1	84							2	4	18.48072	.635657	.8871465
20240510_GGTassay_7dpf_SLC2A2_fasted_plate01_D03	0	2	plate01	fasted	3	D	G03	958500	937500	948000	1.566376	NA	942049.5	.9978146	y = 45385.4646434946 * x + ( 17960.3225708191 )	17960.32	45385.46	5950.5	2263500	20.36091	57.84348	G	3	20240920_gluGLO_SLC2A2-01	1	20240510	GGTassay	SLC2A2	fasted	1	7	948000	21000	.9780908	38	1.47	1	87							2	4	13.29927	.4887764	.4192958
20240510_GGTassay_7dpf_SLC2A2_fasted_plate01_D04	0	1	plate01	fasted	4	D	G04	215300	220900	218100	1.815588	NA	212149.5	.9978146	y = 45385.4646434946 * x + ( 17960.3225708191 )	17960.32	45385.46	5950.5	2263500	4.278665	12.1553	G	4	20240920_gluGLO_SLC2A2-01	1	20240510	GGTassay	SLC2A2	fasted	1	7	218100	5600	1.02601	62	2.43	0	88							2	4	-32.29037	-1.356312	-1.21334
20240510_GGTassay_7dpf_SLC2A2_fasted_plate02_D09	0	2	plate02	fasted	9	D	G22	1790000	1793000	1791500	.1184103	NA	1785550	.9978146	y = 45385.4646434946 * x + ( 17960.3225708191 )	17960.32	45385.46	5950.5	2263500	38.94615	110.6425	G	22	20240920_gluGLO_SLC2A2-01	1	20240510	GGTassay	SLC2A2	fasted	1	7	1791500	3000	1.001676	23	.87	1	100							2	4	67.37932	2.241403	2.241403
20240510_GGTassay_7dpf_SLC2A2_fasted_plate02_D10	0	1	plate02	fasted	10	D	G23	328600	337700	333150	1.931464	NA	327199.5	.9978146	y = 45385.4646434946 * x + ( 17960.3225708191 )	17960.32	45385.46	5950.5	2263500	6.813617	19.35687	G	23	20240920_gluGLO_SLC2A2-01	1	20240510	GGTassay	SLC2A2	fasted	1	7	333150	9100	1.027693	94	3.71	0	101							2	4	-23.80775	-.7143674	-.635657
20240510_GGTassay_7dpf_SLC2A2_fasted_plate03_D02	0	1	plate03	fasted	2	D	H02	582900	587000	584950	.4956215	NA	578999.5	.9978146	y = 45385.4646434946 * x + ( 17960.3225708191 )	17960.32	45385.46	5950.5	2263500	12.36165	35.11832	H	2	20240920_gluGLO_SLC2A2-01	1	20240510	GGTassay	SLC2A2	fasted	1	7	584950	4100	1.007034	69	2.71	0	109							2	4	-7.257963	.0941374	-.031338
20240510_GGTassay_7dpf_SLC2A2_fasted_plate01_E03	0	2	plate01	fasted	3	E	I03	628800	636100	632450	.8161719	NA	626499.5	.9978146	y = 45385.4646434946 * x + ( 17960.3225708191 )	17960.32	45385.46	5950.5	2263500	13.40824	38.09159	I	3	20240920_gluGLO_SLC2A2-01	1	20240510	GGTassay	SLC2A2	fasted	1	7	632450	7300	1.011609	38	1.47	1	112							2	4	-3.989067	.1573107	.1573107
20240510_GGTassay_7dpf_SLC2A2_fasted_plate01_E04	0	1	plate01	fasted	4	E	I04	84530	82650	83590	1.590335	NA	77639.5	.9978146	y = 45385.4646434946 * x + ( 17960.3225708191 )	17960.32	45385.46	5950.5	2263500	1.31494	3.735626	I	4	20240920_gluGLO_SLC2A2-01	1	20240510	GGTassay	SLC2A2	fasted	1	7	83590	1880	.9777594	80	3.15	0	113							2	4	-38.24649	-2.241403	-2.241403
20240510_GGTassay_7dpf_SLC2A2_fasted_plate02_E09	0	2	plate02	fasted	9	E	I22	1148000	1093000	1120500	3.47085	NA	1114550	.9978146	y = 45385.4646434946 * x + ( 17960.3225708191 )	17960.32	45385.46	5950.5	2263500	24.16168	68.64114	I	22	20240920_gluGLO_SLC2A2-01	1	20240510	GGTassay	SLC2A2	fasted	1	7	1120500	55000	.9520906	94	3.71	1	126							2	4	27.94007	1.09162	1.09162
20240510_GGTassay_7dpf_SLC2A2_fasted_plate02_E10	0	1	plate02	fasted	10	E	I23	236200	234800	235500	.4203607	NA	229549.5	.9978146	y = 45385.4646434946 * x + ( 17960.3225708191 )	17960.32	45385.46	5950.5	2263500	4.662047	13.24445	I	23	20240920_gluGLO_SLC2A2-01	1	20240510	GGTassay	SLC2A2	fasted	1	7	235500	1400	.9940728	57	2.23	0	127							2	4	-27.35807	-1.21334	-.8871465
20240510_GGTassay_7dpf_SLC2A2_fasted_plate03_E02	0	1	plate03	fasted	2	E	J02	515200	478500	496850	5.223069	NA	490899.5	.9978146	y = 45385.4646434946 * x + ( 17960.3225708191 )	17960.32	45385.46	5950.5	2263500	10.4205	29.60369	J	2	20240920_gluGLO_SLC2A2-01	1	20240510	GGTassay	SLC2A2	fasted	1	7	496850	36700	.9287655	49	1.91	0	135							2	4	-10.2105	-.1573107	-.1573107
20240510_GGTassay_7dpf_SLC2A2_fasted_plate01_F04	0	1	plate01	fasted	4	F	K04	516200	465900	491050	7.243146	NA	485099.5	.9978146	y = 45385.4646434946 * x + ( 17960.3225708191 )	17960.32	45385.46	5950.5	2263500	10.2927	29.24064	K	4	20240920_gluGLO_SLC2A2-01	1	20240510	GGTassay	SLC2A2	fasted	1	7	491050	50300	.9025571	81	3.19	0	136							2	4	-10.47501	-.2211187	-.2211187
20240510_GGTassay_7dpf_SLC2A2_fasted_plate02_F09	0	2	plate02	fasted	9	F	K22	864300	849600	856950	1.212961	NA	850999.5	.9978146	y = 45385.4646434946 * x + ( 17960.3225708191 )	17960.32	45385.46	5950.5	2263500	18.35476	52.1442	K	22	20240920_gluGLO_SLC2A2-01	1	20240510	GGTassay	SLC2A2	fasted	1	7	856950	14700	.982992	88	3.47	1	150							2	4	13.80814	.3517843	.4887764
20240510_GGTassay_7dpf_SLC2A2_fasted_plate02_F10	0	1	plate02	fasted	10	F	K23	355300	366100	360700	2.117203	NA	354749.5	.9978146	y = 45385.4646434946 * x + ( 17960.3225708191 )	17960.32	45385.46	5950.5	2263500	7.42064	21.08136	K	23	20240920_gluGLO_SLC2A2-01	1	20240510	GGTassay	SLC2A2	fasted	1	7	360700	10800	1.030397	62	2.43	0	151							2	4	-17.15616	-.560703	-.4887764
20240510_GGTassay_7dpf_SLC2A2_fasted_plate03_F02	0	1	plate03	fasted	2	F	L02	501600	566100	533850	8.543296	NA	527899.5	.9978146	y = 45385.4646434946 * x + ( 17960.3225708191 )	17960.32	45385.46	5950.5	2263500	11.23574	31.91971	L	2	20240920_gluGLO_SLC2A2-01	1	20240510	GGTassay	SLC2A2	fasted	1	7	533850	64500	1.128589	18	.67	0	157							2	4	-5.726555	.031338	.031338
20240510_GGTassay_7dpf_SLC2A2_fasted_plate01_G03	0	2	plate01	fasted	3	G	M03	1306000	1386000	1346000	4.202715	NA	1340050	.9978146	y = 45385.4646434946 * x + ( 17960.3225708191 )	17960.32	45385.46	5950.5	2263500	29.13023	82.75635	M	3	20240920_gluGLO_SLC2A2-01	1	20240510	GGTassay	SLC2A2	fasted	1	7	1346000	80000	1.061256	41	1.59	1	159							2	4	45.30717	1.21334	1.356312
20240510_GGTassay_7dpf_SLC2A2_fasted_plate01_G04	0	1	plate01	fasted	4	G	M04	423800	420300	422050	.5863935	NA	416099.5	.9978146	y = 45385.4646434946 * x + ( 17960.3225708191 )	17960.32	45385.46	5950.5	2263500	8.772394	24.92157	M	4	20240920_gluGLO_SLC2A2-01	1	20240510	GGTassay	SLC2A2	fasted	1	7	422050	3500	.9917414	79	3.11	0	160							2	4	-12.42907	-.4192958	-.2858409
20240510_GGTassay_7dpf_SLC2A2_fasted_plate02_G09	0	2	plate02	fasted	9	G	M22	456500	450900	453700	.872779	NA	447749.5	.9978146	y = 45385.4646434946 * x + ( 17960.3225708191 )	17960.32	45385.46	5950.5	2263500	9.469754	26.90271	M	22	20240920_gluGLO_SLC2A2-01	1	20240510	GGTassay	SLC2A2	fasted	1	7	453700	5600	.9877328	5	.15	1	174							2	4	-9.06834	-.3517843	-.0941374
20240510_GGTassay_7dpf_SLC2A2_fasted_plate02_G10	0	1	plate02	fasted	10	G	M23	528800	517700	523250	1.500026	NA	517299.5	.9978146	y = 45385.4646434946 * x + ( 17960.3225708191 )	17960.32	45385.46	5950.5	2263500	11.00218	31.2562	M	23	20240920_gluGLO_SLC2A2-01	1	20240510	GGTassay	SLC2A2	fasted	1	7	523250	11100	.9790091	6	.19	0	175							2	4	-4.616308	-.0941374	.0941374
20240510_GGTassay_7dpf_SLC2A2_fasted_plate03_G02	0	1	plate03	fasted	2	G	N02	788800	795700	792250	.6158456	NA	786299.5	.9978146	y = 45385.4646434946 * x + ( 17960.3225708191 )	17960.32	45385.46	5950.5	2263500	16.92919	48.09429	N	2	20240920_gluGLO_SLC2A2-01	1	20240510	GGTassay	SLC2A2	fasted	1	7	792250	6900	1.008747	10	.35	0	181							2	4	12.81304	.2858409	.3517843
20240510_GGTassay_7dpf_SLC2A2_fasted_plate01_H03	0	2	plate01	fasted	3	H	O03	988800	1035000	1011900	3.228415	NA	1005950	.9978146	y = 45385.4646434946 * x + ( 17960.3225708191 )	17960.32	45385.46	5950.5	2263500	21.76885	61.84331	O	3	20240920_gluGLO_SLC2A2-01	1	20240510	GGTassay	SLC2A2	fasted	1	7	1011900	46200	1.046723	8	.27	1	183							2	4	26.75914	.560703	.984235
20240510_GGTassay_7dpf_SLC2A2_fasted_plate01_H04	0	1	plate01	fasted	4	H	O04	186900	191700	189300	1.792981	NA	183349.5	.9978146	y = 45385.4646434946 * x + ( 17960.3225708191 )	17960.32	45385.46	5950.5	2263500	3.6441	10.35256	O	4	20240920_gluGLO_SLC2A2-01	1	20240510	GGTassay	SLC2A2	fasted	1	7	189300	4800	1.025682	6	.19	0	184							2	4	-24.63307	-1.534121	-.7143674
20240510_GGTassay_7dpf_SLC2A2_fasted_plate02_H10	0	1	plate02	fasted	10	H	O23	749200	655100	702150	9.476429	NA	696199.5	.9978146	y = 45385.4646434946 * x + ( 17960.3225708191 )	17960.32	45385.46	5950.5	2263500	14.94397	42.45447	O	23	20240920_gluGLO_SLC2A2-01	1	20240510	GGTassay	SLC2A2	fasted	1	7	702150	94100	.8743994	20	.75	0	197							2	4	8.749888	.2211187	.2858409
20240510_GGTassay_7dpf_SLC2A2_fasted_plate03_H02	0	1	plate03	fasted	2	H	P02	255700	246700	251200	2.533424	NA	245249.5	.9978146	y = 45385.4646434946 * x + ( 17960.3225708191 )	17960.32	45385.46	5950.5	2263500	5.007973	14.2272	P	2	20240920_gluGLO_SLC2A2-01	1	20240510	GGTassay	SLC2A2	fasted	1	7	251200	9000	.9648025	4	.11	0	201							2	4	-19.08322	-1.09162	-.560703
20230811_GGTassay_7dpf_KITA1_fasted_plate02_A01		1	plate02	fasted	1	A	A13	261300	186800	224050	23.51237	NA	213035.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	3.036471	8.626338	A	13	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	224050	74500	.7148871			0	12							1	2	-11.91706	-1.701989	-.2856477
20230811_GGTassay_7dpf_KITA1_fasted_plate02_A02		1	plate02	fasted	2	A	A14			583450		NA	572435.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	8.867173		A	14	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	583450	334100	.5548301			0	13							1	3			
20230811_GGTassay_7dpf_KITA1_fasted_plate02_A03		1	plate02	fasted	3	A	A15	427300	399200	413250	4.808155	NA	402235.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	6.105945	17.34643	A	15	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	413250	28100	.9342383			0	14							1	2	-3.324447	-.8694237	.2243497
20230811_GGTassay_7dpf_KITA1_fasted_plate02_A04		1	plate02	fasted	4	A	A16	719800	695400	707600	2.438299	NA	696585.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	10.88131	30.91282	A	16	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	707600	24400	.9661017			0	15							1	3	-1.89769	0	.2856477
20230811_GGTassay_7dpf_KITA1_fasted_plate02_A05		1	plate02	fasted	5	A	A17	180700	160100	170400	8.548357	NA	159385.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	2.166084	6.153647	A	17	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	170400	20600	.8859989			0	16							1	2	-14.64472	-2.175592	-.4118173
20230811_GGTassay_7dpf_KITA1_fasted_plate02_A06		1	plate02	fasted	6	A	A18	697500	626700	662100	7.561269	NA	651085.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	10.14315	28.81576	A	18	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	662100	70800	.8984946			0	17							1	3	-4.122236	-.133888	.1488692
20230811_GGTassay_7dpf_KITA1_fasted_plate02_A07		1	plate02	fasted	7	A	A19	334300	297200	315750	8.308365	NA	304735.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	4.52416	12.85273	A	19	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	315750	37100	.8890218			0	18							1	2	-8.073119	-1.229365	-.0148327
20230811_GGTassay_7dpf_KITA1_fasted_plate02_A08		1	plate02	fasted	8	A	A20	883200	594400	738800	27.6411	NA	727785.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	11.38748	32.35081	A	20	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	738800	288800	.6730072			0	19							1	3	-.7146692	.133888	.3166894
20230811_GGTassay_7dpf_KITA1_fasted_plate02_A09		1	plate02	fasted	9	A	A21	412300	392600	402450	3.4613	NA	391435.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	5.930732	16.84867	A	21	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	402450	19700	.9522192			0	20							1	2	-4.20466	-.9135625	.1189368
20230811_GGTassay_7dpf_KITA1_fasted_plate02_A10		1	plate02	fasted	10	A	A22	620200	517900	569050	12.71189	NA	558035.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	8.633556	24.52715	A	22	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	569050	102300	.8350532			0	21							1	3	-8.665812	-.3480393	-.0742287
20230811_GGTassay_7dpf_KITA1_fasted_plate02_A11		1	plate02	fasted	11	A	A23	269400	242300	255850	7.489777	NA	244835.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	3.552376	10.09198	A	23	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	255850	27100	.8994061			0	22							1	2	-11.08883	-1.587383	-.2091649
20230811_GGTassay_7dpf_KITA1_fasted_plate02_A12		1	plate02	fasted	12	A	A24	563500	446300	504900	16.41373	NA	493885.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	7.592823	21.57052	A	24	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	504900	117200	.7920142			0	23							1	3	-11.74992	-.5622224	-.2702314
20230811_GGTassay_7dpf_SLC2A2_fasted_plate03_A11		2	plate03	fasted	11	A	B11			1053875		NA	1042861	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	16.49908		B	11	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	SLC2A2	fasted	1	7		1958250				1	36							1	2			
20230811_GGTassay_7dpf_SLC2A2_fasted_plate03_A10		2	plate03	fasted	10	A	B10	1195000	889600	1042300	20.71864	NA	1031286	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	16.3113	46.33891	B	10	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	SLC2A2	fasted	1	7	1042300	305400	.7444351			1	37							1	3	12.12609	.6885218	.6513929
20230811_GGTassay_7dpf_SLC2A2_fasted_plate03_A09		2	plate03	fasted	9	A	B09	884100	702000	793050	16.23657	NA	782035.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	12.26761	34.85115	B	9	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	SLC2A2	fasted	1	7	793050	182100	.7940278			1	38							1	2	12.65048	.2243497	.6698419
20230811_GGTassay_7dpf_SLC2A2_fasted_plate03_A08		2	plate03	fasted	8	A	B08	1704000	1293000	1498500	19.39412	NA	1487486	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	23.71243	67.36485	B	8	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	SLC2A2	fasted	1	7	1498500	411000	.7588028			1	39							1	3	33.02455	.8912761	1.084583
20230811_GGTassay_7dpf_SLC2A2_fasted_plate03_A07		2	plate03	fasted	7	A	B07	1791000	1486000	1638500	13.1625	NA	1627486	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	25.98371	73.81735	B	7	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	SLC2A2	fasted	1	7	1638500	305000	.829704			1	40							1	2	51.4892	1.168504	1.768825
20230811_GGTassay_7dpf_SLC2A2_fasted_plate03_A06		2	plate03	fasted	6	A	B06	1584000	1488000	1536000	4.419417	NA	1524986	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	24.32081	69.0932	B	6	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	SLC2A2	fasted	1	7	1536000	96000	.9393939			1	41							1	3	34.62542	.9363123	1.139636
20230811_GGTassay_7dpf_SLC2A2_fasted_plate03_A05		2	plate03	fasted	5	A	B05	841100	705600	773350	12.38934	NA	762335.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	11.948	33.94319	B	5	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	SLC2A2	fasted	1	7	773350	135500	.8389015			1	42							1	2	11.48755	.1940281	.633163
20230811_GGTassay_7dpf_SLC2A2_fasted_plate03_A04		2	plate03	fasted	4	A	B04	911300	811100	861200	8.227137	NA	850185.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	13.37323	37.99214	B	4	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	SLC2A2	fasted	1	7	861200	100200	.8900472			1	43							1	3	3.396869	.444329	.4280166
