filename	index	well	batch	tank	plate	Project	column	row	line	proj	Exp	date	VAST	age	time	tod	length	dorsal_area	lateral_area	eye_max_d	eye_mean_d	eye_min_d	eye_area	bent_back	curvature	angle	PCE	dorsal_tail	pig_dorsal_tail	pig_dorsal_tail_Res	dorsal_area_Res	lateral_area_Res	condition	intlength	intdorsal_area	intdorsal_area_Res	intlateral_area	intlateral_area_Res	intangle	inteye_area	intbent_back	intcurvature	intPCE	intdorsal_tail	intpig_dorsal_tail	intpig_dorsal_tail_Res	conditions
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_B01	SH101	B01	1	1	1	Size	1	B	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:12:17	6.2	3362.612	844281	1089700	357.9232	293.8619	255.5283	67889.41	.0280626	.0000285	166.7701	35798.95	393982.8	127001	33273.41	57104.93	-317.7997	1	.5894558	1.248455	.9730902	.0957378	-.3580058	.6599916	1.882051	-.4346822	-.1752674	2.599139	1.310954	1.708735	1.181259	adra2a_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_B03	SH117	B03	1	1	1	Size	3	B	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:09:33	6.15	3259.347	792033.1	1132826	297.9452	262.9579	243.3594	54311.52	.0367453	.0000372	149.9167	14026.49	308881.8	94447.02	18850.31	21910.57	69951.77	1	-.1940281	.1815547	.2467719	.7568286	1.04373	-1.196551	.118107	.6881167	.2646172	.2849259	-.1593188	.6549499	.7764218	adra2a_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_B04	SH125	B04	1	2	1	Size	4	B	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:08:28	6.133333	3351.504	821342.2	1130075	333.157	273.6117	240.3531	58797.61	.0353695	.0000659	163.4523	15312.5	312530.5	71089.48	-5284.6	36000.52	42976.68	0	.4425108	.6612148	.5964907	.6480554	.4738691	.2223081	.72234	.556914	1.064822	.4350152	-.1272606	-.1098857	-.0470166	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_B05	SH133	B05	1	1	1	Size	5	B	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:07:08	6.116667	3265.085	750970.4	1137163	315.7733	264.69	235.5431	55029.3	.0549252	.000033	154.2779	15133.06				-20099.73	72780.02	1	-.0858019	-.3130571	-.426846	.9395321	1.081081	-.6033193	.2159075	1.516827	.0217985	.4094043				adra2a_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_B07	SH149	B07	1	1	1	Size	7	B	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:04:13	6.066667	2936.598	795442.5	936694.3	275.022	214.8918	182.1944	36666.26	.0602194		173.8118	209.3506				78619.74	-41344.91	1	-1.674578	.2687324	1.401659	-1.347044	-.7568286	1.635941	-1.397068	1.588962		-1.475095				adra2a_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_B08	SH157	B08	1	2	1	Size	8	B	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:03:10	6.05	3191.81	766851.2	1059613	302.1234	268.9089	256.4855	56793.82	.0255449	6.96e-06	156.1838	14774.17	301106	78401.8	4461.744	7881.872	14490.92	0	-.5641537	-.0957378	.0106215	-.2687324	-.1171015	-.418029	.4425108	-.9279215	-1.666308	.3840592	-.3904518	.1414683	.3685006	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_B09	SH165	B09	1	1	1	Size	9	B	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:01:45	6.016667	3254.349	803726.8	1119248	311.3299	264.472	242.2656	54969.48	.03233	.0000453	150.1755	22400.51				34429.71	57687.64	1	-.2599896	.40369	.5464658	.4857863	.7854268	-1.150349	.1940281	.0973936	.7091025	1.475095				adra2a_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_B11	SH181	B11	1	1	1	Size	11	B	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 13:58:55	5.966667	3125.444	786201.2	1030035	327.0321	270.0256	237.8581	57272.34	.0317647	.0000271	151.2592	12202.15				38191.8	2357.182	1	-.9674216	.0744178	.6220663	-.5964907	-.3130571	-.9861203	.4902859	-.0108046	-.2872603	.1410246				adra2a_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_B12	SH189	B12	1	2	1	Size	12	B	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 13:57:59	5.95	3142.603	798373.4	972702.6	282.862	242.9936	216.0156	46386.11	.029289	.0000115	170.3332	6968.384				47530.33	-59485.32	0	-.8084989	.3354467	.7568286	-1.04373	-.8754007	1.024592	-.72234	-.273482	-1.233495	-.4350152				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_C04	SH126	C04	1	2	1	Size	4	C	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:17:21	6.283333	3347.532	884416.5	1024263	288.966	240.4644	211.3067	45429.08	.0285142	.0000537	177.2678	3469.238				99730.77	-61791.11	0	.3497908	1.67865	1.885799	-.6220663	-.907	2.60233	-.8694237	-.3414583	.8572543	-.8382877				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_C05	SH134	C05	1	1	1	Size	5	C	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:18:36	6.3	2717.715	627662.9	881096.8	279.208	232.7831	202.3438	42587.89	.0467788	.0000267	151.5631	657.959				-53012.77	-39408.7	1	-2.231606	-1.885799	-.8146822	-1.597432	-.7288365	-.9490551	-1.002216	1.286479	-.3100516	-1.191022				adra2a_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_C07	SH150	C07	1	1	1	Size	7	C	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:21:03	6.35	3377.334	822717.9	1191773	310.1919	270.2386	246.0938	57391.97	.0337347	.0000415	152.5802	10198.36	346714.5	101385.5	17728.48	33110.62	97885.96	1	.7791397	.7014042	.5219647	1.772744	1.525563	-.8122178	.5392076	.4346822	.5751093	-.04687	.5316958	.7347365	.7347365	adra2a_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_C09	SH166	C09	1	1	1	Size	9	C	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:22:56	6.366667	3297.254	828579.7	1154329				42528.08	.0274581	.000034		11005.86				52197.07	81491.18	1	.0214258	.8446522	.907	1.160703	1.296175		-1.038268	-.5071223	.1092005	.0938433				adra2a_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_C10	SH174	C10	1	2	1	Size	10	C	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:23:55	6.383333	3188.398	827323.6	1093618	342.7934	294.6095	281.4396	68248.29	.0408945	.0000846	167.4215	6459.961				68917.88	49392.43	0	-.5894558	.8146822	1.203421	.1599996	.5464658	.7188681	2.02629	.996586	1.387736	-.5405975				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_C11	SH182	C11	1	1	1	Size	11	C	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:25:16	6.416667	3423.015	925000.6	959543.4	354.5168	279.3919	269.0008	61309.81	.0382837	.0000411		1136.475				127849.5	-146351	1	1.038268	2.234903	2.029839	-1.160703	-1.597432		1.075723	.8324191	.5495782	-1.058737				adra2a_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_C12	SH190	C12	1	2	1	Size	12	C	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:26:26	6.433333	3355.595	786470.3	1050192	300.7147	255.4716	221.4844	51260.98	.0268779	.0000394	161.5382	22520.14	326452.3	84428.1	5087.959	453.068	-37980.85	0	.5145928	.0957378	-.1599996	-.3580058	-.7014042	.0580564	-.304583	-.6343352	.4507442	1.548528	.0953326	.3351658	.4022501	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_D01	SH103	D01	1	1	1	Size	1	D	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:41:14	6.683333	3272.328	818859.9	1131540	298.5989	266.5456	249.6617	55806.88	.0281476	.0000388	159.8721	21563.11	297068.5	70700.69	-2379.169	46593.55	65253.52	1	-.0428615	.5964907	.7288365	.6744897	.9395321	-.1046335	.3497908	-.4110519	.4029887	1.24006	-.4249322	-.1414683	.0784124	adra2a_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_D02	SH111	D02	1	2	1	Size	2	D	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:39:48	6.65	3545.443	884685.7	1227004	328.0656	284.1903	257.0313	63463.13	.0223835	.0000283	171.7014	15940.55				67316.35	88928.88	0	2.02629	1.772744	1.120004	2.632553	1.347044	1.353406	1.291353	-1.516827	-.2197229	.4871272				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_D03	SH119	D03	1	1	1	Size	3	D	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:38:48	6.633333	3431.638	804953	1076929	321.4991	255.3197	206.7391	51201.17	.0248159	.0000131	164.0531	1943.97	374722.6	71762.39	-17861.81	6377.774	-31231.72	1	1.155555	.4738691	-.0106215	-.0531315	-.5964907	.3678797	-.3271033	-1.032743	-1.188129	-.9799662	.9019402	-.0784124	-.7764218	adra2a_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_D04	SH127	D04	1	2	1	Size	4	D	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:37:17	6.616667	3222.604	792661.1	1085991	306.2897	264.2346	240.625	54909.67	.0392919	.0000326	154.5349	10856.32				28606.48	32775.07	0	-.4190034	.2031945	.3807486	.0744178	.1599996	-.5757047	.1722413	.8951823	-.0436074	.0234286				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_D05	SH135	D05	1	1	1	Size	5	D	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:35:57	6.583333	2870.208	741848.8	1000128	320.7225	264.9975	228.7976	55178.83		.0002936	156.4458	6519.775				35989.95	39539.21	1	-1.768825	-.5219647	.5712996	-.7854268	.3580058	-.3678797	.2599896		2.623793	-.5136787				adra2a_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_D06	SH143	D06	1	2	1	Size	6	D	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:34:44	6.566667	3321.718	798104.3	1099958	314.2364	270.1666	245.082	57332.15	.0256591	.0000282	165.2323	10975.95	345159.3	81198.12	-2127.578	17681.51	20689.31	0	.1289011	.3130571	.1815547	.2467719	-.0531315	.4692529	.5145928	-.8324191	-.2421091	.0585996	.4599256	.2695584	.1098857	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_D08	SH159	D08	1	2	1	Size	8	D	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:32:24	6.533333	3418.665	820714.1	1131719	313.4415	266.4841	234.4617	55866.7	.0270614	.0000272	157.3823	17196.66	378655.4	111464.2	21002.14	24281.37	26968.35	0	.9337607	.6220663	.3130571	.7014042	.0531315	-.3186394	.3726597	-.6081267	-.2646172	.6238741	.9506695	.9591166	.8195021	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_D09	SH167	D09	1	1	1	Size	9	D	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:31:25	6.516667	3139.833	826605.8	1064787	294.6018	260.127	235.1563	53145.14	.0479956	.0001149	153.9821					76220.12	33327.09	1	-.8694237	.7854268	1.296175	-.2249298	.2249298	-.6314019	-.1722413	1.392427	1.666308					adra2a_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_D11	SH183	D11	1	1	1	Size	11	D	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:28:22	6.466667	3338.254	833992.9	1147810	319.9094	275.2763	243.3594	59515.38	.0221451	.0000418	170.2445	8314.209	323925.2	113154	34352.27	50839.41	64194.46	1	.2378908	1.081081	.8754007	1.120004	.8754007	.9861203	.7791397	-1.670464	.6010209	-.3094104	0	1.120502	1.246721	adra2a_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_D12	SH191	D12	1	2	1	Size	12	D	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:27:23	6.45	3371.512	860849.6	1118859	285.5699	243.926	228.1923	46924.44	.0302114	.0000138		8703.003	434073.5	105094	2824.975	72203.8	26502.35	0	.6677808	1.460809	1.248455	.4502331	.0318693		-.6948019	-.1627825	-1.064822	-.260611	2.075128	.8195021	.3021995	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_E01	SH104	E01	1	1	1	Size	1	E	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:42:24	6.7	3238.922	829207.8	1133633	319.2626	258.5882	221.4844	52875.98	.0334446	.0000722	158.0156	15641.48	370670.2	80869.14	-7891.684	62458.2	76127.83	1	-.2822162	.907	1.007782	.8146822	1.120004	-.2461637	-.2049556	.4110519	1.145085	.4609147	.8103805	.2372021	-.1414683	adra2a_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_E02	SH112	E02	1	2	1	Size	2	E	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:43:23	6.716667		730334.5	938458.9	301.8717	262.0035	235.1563	53922.73	.0927303	.0000393	157.4083	14325.56				127907.1	142497.8	0		-.5464658	2.234903	-1.296175	2.632553	-.2943133	.0107123	2.626741	.4267448	.3340819				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_E04	SH128	E04	1	2	1	Size	4	E	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:45:31	6.75	3142.379	716846.3	1038678	294.2368	252.9374	221.4844	50274.05	.0333231	.0000449	163.4405	12800.29				-33959.82	6548.902	0	-.8385722	-.7854268	-.5712996	-.4502331	-.2031945	.1985783	-.4425108	.3876489	.6813467	.2124247				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_E05	SH136	E05	1	1	1	Size	5	E	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:46:31	6.766667	3052.221	646085.8	977966.3	241.591			26826.78	.0463399	.0000335	142.5301	0	304664.9	60263.06	-14435.23	-89831.35	-30464.64	1	-1.291353	-1.597432	-1.401659	-.9395321	-.5464658	-2.60233	-1.674578	1.193283	.065437	-1.842373	-.2895613	-.4364642	-.6165979	adra2a_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_E07	SH152	E07	1	1	1	Size	7	E	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:48:43	6.8	3314.651	828998.4	1179810	311.8391	272.1109	243.3594	58169.55	.0357544	.0000344	150.6219	17435.91	356823.1	72644.66	-13166.03	49742.87	102399.3	1	.1073266	.8754007	.8146822	1.401659	1.885799	-1.064644	.6151411	.5823294	.1752674	.652593	.6844819	-.0470166	-.4711971	adra2a_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_E08	SH160	E08	1	2	1	Size	8	E	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:49:44	6.816667	3325.624	795203.3	1110515	291.5332	245.8217	216.0156	47462.77	.0351028	.0000786	152.8909	12650.76				14135.54	30219.99	0	.1722413	.2467719	.0957378	.3580058	.1171015	-.7188681	-.6677808	.5318533	1.233495	.1885222				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_E09	SH168	E09	1	1	1	Size	9	E	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:50:44	6.833333	2849.865	756503.3	981585.1	295.7992	252.2159	221.4844	49974.98	.0455817	.0001031	161.4665	8194.58	268477.2	118342.9	51354.46	54003.91	26343.71	1	-1.882051	-.2249298	.9395321	-.8754007	.0106215	.0348213	-.4902859	1.150349	1.447253	-.3340819	-.8552639	1.485165	1.862732	adra2a_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_E10	SH176	E10	1	2	1	Size	10	E	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:52:18	6.866667	3330.718	765296	1085423	294.8075	254.7234	226.9531	50961.91	.0230077	.0000158	163.9621	14116.21	342228.4	76622.31	-6078.948	-16612.94	3788.906	0	.2159075	-.1385187	-.40369	.0531315	-.2687324	.3431555	-.3726597	-1.392427	-.9908903	.3094104	.4249322	.0784124	-.1098857	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_E11	SH184	E11	1	1	1	Size	11	E	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:54:25	6.9	3083.068	700367.4	980568.3	260.5402	187.3564	142.1819	27694.09	.0344228	.000036	150.4732	508.4229				-40643.76	-35970.67	1	-1.19838	-1.120004	-.6480554	-.907	-.6744897	-1.106481	-1.593219	.5071223	.2197229	-1.292276				adra2a_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_E12	SH192	E12	1	2	1	Size	12	E	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 14:55:51	6.916667	3488.127	833095.7	1133305	331.5024	291.0461	267.9688	66543.58	.022078	.0000132	173.1017	10497.44	354909.1	92353.52	6950.62	25191.72	10295.26	0	1.521218	1.007782	.3354467	.7854268	-.1599996	1.553221	1.593219	-1.764866	-1.145085	0	.6449072	.5791321	.5065081	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_F01	SH105	F01	1	1	1	Size	1	F	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 15:10:16	7.166667	3342.236	751060.2	1033654	302.2362	223.2187	187.221	39148.56	.032889	.0000254		3020.63	358348.4	88136.59	2000.946	-32750.97	-51008.2	1	.304583	-.2908233	-.5464658	-.4738691	-.7854268		-1.291353	.2511164	-.4029887	-.8720565	.7251591	.4364642	.2695584	adra2a_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_F02	SH113	F02	1	2	1	Size	2	F	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 15:08:32	7.133333	3153.9	771098	1076391	292.0064	253.8025	232.1922	50603.03	.0330686	.0000182	152.7835	18063.96				18389.25	41233.59	0	-.72234	-.0531315	.2031945	-.0957378	.40369	-.7803495	-.4190034	.3414583	-.8572543	.7117243				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_F03	SH121	F03	1	1	1	Size	3	F	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 15:07:22	7.116667	3256.585	786739.5	1066043	284.9026	242.4527	210.5469	46206.66	.052972	.0000647	161.2366	6011.353	345877.1	89602.05	6123.434	17073.13	3895.005	1	-.2378908	.1171015	.1599996	-.2031945	-.2467719	-.011605	-.7791397	1.45182	1.027154	-.5956607	.4954916	.5065081	.4364642	adra2a_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_F04	SH129	F04	1	2	1	Size	4	F	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 15:06:22	7.1	3418.916	825349.8	1154808	316.4793	280.5442	258.3363	61848.14	.0296088	.0000529	164.1207	21413.57				28875.42	49990.57	0	.9674216	.7568286	.426846	1.203421	.6220663	.3928308	1.19838	-.2067477	.8261912	1.191022				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_F05	SH137	F05	1	1	1	Size	5	F	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 15:05:01	7.083333	3219.406	763920.3	1093199	286.6769	251.1428	232.2836	49556.27	.031097	6.03e-06	156.2186	30654.91				393.8336	40823.36	1	-.4662653	-.1599996	-.1815547	.1385187	.3807486	-.3928308	-.5145928	-.1191299	-2.019086	1.988748				adra2a_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_F06	SH145	F06	1	2	1	Size	6	F	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 15:03:59	7.05	3438.463	794814.4	1161447	290.4076	263.2315	246.0938	54431.15	.0237866	.0000168	168.8059	18452.76				-4887.883	51492.08	0	1.19838	.2249298	-.2249298	1.248455	.6744897	.8122178	.1505358	-1.109438	-.8891675	.7422367				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_F07	SH153	F07	1	1	1	Size	7	F	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 15:02:34	7.033333	3350.064	834441.5	1183878	325.9384	273.4589	248.3549	58767.7	.0325716	8.76e-06	147.6991	8732.91	332059.9	105572.5	25037.66	49337.63	97158.3	1	.4190034	1.120004	.7854268	1.597432	1.460809	-1.635941	.6948019	.2067477	-1.281552	-.2364492	.2239646	.86416	.86416	adra2a_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_F08	SH161	F08	1	2	1	Size	8	F	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 15:01:21	7.016667	3369.153	821342.2	1137282	326.2823	273.6794	241.658	58827.52	.0238443	.0000257	170.7547	8762.817				33086	45545.39	0	.6412388	.6612148	.497773	.9730902	.497773	1.106481	.7504371	-1.070303	-.379458	-.2124247				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_ADRA2A_230428_F09	SH169	F09	1	1	1	Size	9	F	insH2Bfabp	Size	ADRA2A	230428	1	3	28apr2023 15:00:17	7	3261.094	790537.8	1182173	304.021	260.157	240.7291	53234.86	.027223	.0000327	174.0378	7327.271				20126.78	118839.6	1	-.1722413	.1599996	.2249298	1.525563	2.029839	1.731664	-.1505358	-.556914	0	-.3840592				adra2a_crispants
