filename	index	well	batch	tank	plate	Project	column	row	line	proj	Exp	date	VAST	age	time	tod	length	dorsal_area	lateral_area	eye_max_d	eye_mean_d	eye_min_d	eye_area	bent_back	curvature	angle	PCE	dorsal_tail	pig_dorsal_tail	pig_dorsal_tail_Res	dorsal_area_Res	lateral_area_Res	condition	intlength	intdorsal_area	intdorsal_area_Res	intlateral_area	intlateral_area_Res	intangle	inteye_area	intbent_back	intcurvature	intPCE	intdorsal_tail	intpig_dorsal_tail	intpig_dorsal_tail_Res	conditions
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_B08	SK157	B08	1	1	1	Size	8	B	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 13:49:41	5.816667	2451.054	550980.8	579990.9	242.7426	220.3719	215.4637	38161.62				1405.64				-130480.5	-221894.7	1	-2.042561	-2.46507	-1.821748	-2.46507	-2.042561		-.1926639			-1.103428				notch2_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_B09	SK165	B09	1	4	1	Size	9	B	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 13:53:08	5.883333	2978.65	656882.3	922069.7	259.9365	226.3893	216.9858	40255.13	.0340125	.0000449	152.5248	986.9385				-73804.38	-48968.93	0	-.2782481	-1.437116	-1.346684	-.5009044	-1.125744	.4377901	.017408	-.4941332	-.8254945	-1.179761				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_B10	SK173	B10	1	2	1	Size	10	B	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 14:43:49	6.716667	3360.417	771516.8	1109169	291.5332	248.9626	223.5242	48688.96	.0327207	.0000384	153.924	13787.23				5210.796	15732.24	0	1.54112	.7519938	.1377842	1.346684	-.0343441	.6624353	.9399909	-.7229722	-1.062786	.2002695				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_B11	SK181	B11	1	4	1	Size	11	B	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 14:53:30	6.883333	3148.691	726626	1055067	262.1827	221.6348	194.9138	38580.32	.0353948	.0000599	140.4912	13458.25	273651.1	121303.7	60453.94	-19925.68	29511.69	0	.3871703	-.1725391	-.4623426	.5804016	.2782481	-.8144545	-.1221531	-.3690087	-.3286447	.1598289	-.5595922	.852495	1.690622	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_C01	SK102	C01	1	3	1	Size	1	C	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 11:54:51	3.9	2948.11	666362.9	1012270	250.1107	207.1591	195.1717	33705.45	.0301102	.000052	143.5715	35619.51				-61474.29	51022.88	1	-.3871703	-1.125744	-1.192981	.0343441	.7519938	-.5244005	-.6527943	-1.062786	-.4941332	1.593219				notch2_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_C02	SK110	C02	1	3	1	Size	2	C	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 12:07:54	4.116667	2997.873	709519.1	1044091	298.6529	247.0134	225.122	47941.29	.0370835	.0000928	151.3708	15402.22	273382	77399.91	16627.11	-22961.15	66889.51	1	-.2075038	-.4244566	-.5402261	.4244566	1.192981	.3957253	.7882413	-.2104284	.2494273	.3661064	-.6508373	.3894143	.852495	notch2_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_C05	SK134	C05	1	1	1	Size	5	C	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 12:44:28	4.733333	3202.499	771965.3	1107584	282.9745	244.3107	225.3452	46954.34	.027163	.0000406		11723.63	382423.7	75126.95	-16833.03	20393.32	64777.52	1	.6637516	.798367	.6215367	1.192981	1.063244		.741594	-1.77585	-.9375322	.0397983	.7478586	.3086658	-.852495	notch2_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_C06	SK142	C06	1	4	1	Size	6	C	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 12:57:15	4.95	3214.743	760181.9	1091255	282.6759	237.9979	210.536	44501.95	.0335512	8.22e-06	142.861	8643.188	298399.3	83486.02	15557.97	7467.419	44522.3	0	.7071841	.4623426	.2075038	.9493045	.5009044	-.5691847	.5688699	-.5819415	-2.000424	-.3661064	-.0760316	.5595922	.6508373	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_C07	SK150	C07	1	4	1	Size	7	C	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 13:03:12	5.05	3241.675	763082.9	1126336	304.1418	247.7475	220.8703	48210.45	.0487529	.0001082	142.5751	7476.807	318601.7	87209.47	13503.32	7855.71	70969.01	0	1.004644	.5402261	.242724	1.821748	1.437116	-.6151411	.8616341	.6744897	.3690087	-.4526599	.4727891	.6508373	.5595922	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_C08	SK158	C08	1	4	1	Size	8	C	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 13:48:25	5.8	3303.677	749714.4	1102919	301.6399	255.0083	226.586	51081.54	.0445581	.0001161	145.4117	18931.27				-11297.74	27672.96	0	1.266094	.1725391	-.242724	1.063244	.2075038	-.313572	1.534121	.2888094	.4099833	.7383242				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_C09	SK166	C09	1	1	1	Size	9	C	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 13:54:18	5.9	2598.635	794814.4	855705.6				23836.06	.0634313	.000411	165.2021		680972.6	197133.5	19785.11	99583.64	6503.964	1	-1.266094	1.063244	1.346684	-1.125744	-.242724	1.768825	-1.258162	1.290233	1.77585		1.4342	1.4342	1.096804	notch2_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_C10	SK174	C10	1	4	1	Size	10	C	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 14:44:46	6.733333	3040.992	727433.5	1012748	270.8047	229.4842	207.8125	41361.7	.0357326	3.75e-06	142.2362	16120				-9069.712	21722.53	0	.0687288	-.1377842	-.1725391	.0687288	.1377842	-.6624353	.1926639	-.3286447	-2.428737	.4972006				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_C11	SK182	C11	1	4	1	Size	11	C	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 14:54:33	6.9	3250.065	812699	1124631	311.9973	264.4825	245.3318	54939.57	.034183	.000048	148.9294	1884.155				56689	66574.34	0	1.063244	1.54112	1.125744	1.665112	1.125744	.0772036	2.460124	-.4516583	-.6744897	-1.033036				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_D01	SK103	D01	1	4	1	Size	1	D	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 11:56:07	3.933333	3031.573	669383.6	978893.4	255.7224	217.8197	197.2542	37264.41	.0434355	.0001335	133.0319	25690.31				-66240.85	-9112.655	0	-.0687288	-1.063244	-1.266094	-.1725391	-.5804016	-1.37468	-.3370077	.1717471	.6744897	1.103428				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_D02	SK111	D02	1	4	1	Size	2	D	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 12:06:47	4.1	3343.918	677458.5	887078.3				26527.71	.0502254	.0001393	171.9374	0	586480.7	151749.3	1426.663	-87308.12	-201069.2	0	1.437116	-.7519938	-1.665112	-.7519938	-1.437116	2.423196	-1.085325	.7229722	.7229722	-1.754382	1.096804	.9674216	.3086658	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_D03	SK119	D03	1	4	1	Size	3	D	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 12:15:14	4.25	3380.918	954877.9	824183.4					.0475777	.0000436			848976.4	165895.4	-59504	186659.2	-275826.6	0	2.042561	2.46507	2.46507	-1.346684	-2.46507			.5819415	-.8801318		2.166107	1.096804	-2.166107	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_D04	SK127	D04	1	4	1	Size	4	D	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 12:36:10	4.6	3391.518	780070.2	1148617	290.8737	254.6373	229.6875	50932.01	.0286144	.0000517	149.1115	10706.79				10862.47	45208.65	0	2.46507	.9493045	.3504148	2.042561	.5402261	.1548709	1.429788	-1.48947	-.5819415	-.2002695				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_D05	SK135	D05	1	4	1	Size	5	D	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 12:45:33	4.75	3233.013	774028.9	1105461	267.2687	237.6368	221.4844	44352.42	.0307632	.0000858	152.7289	2601.929				19609.94	52870.97	0	.9493045	.89673	.5804016	1.125744	.8465244	.5244005	.5084881	-.9375322	.0569997	-.9057289				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_D06	SK143	D06	1	3	1	Size	6	D	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 12:56:16	4.933333	2765.192	727642.8	866143.2	288.4126	220.5844	202.0748	38281.25	.0654163	.0001472	133.7937	36217.65	204266.4	22879.03	-18125.91	16872.01	-36458.5	1	-.798367	-.0687288	.4623426	-.9493045	-.9493045	-1.122762	-.1573107	1.48947	.773217	1.980752	-1.690622	-1.690622	-.9674216	notch2_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_D08	SK159	D08	1	3	1	Size	8	D	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 13:47:10	5.783333	2273.487	811323.3	699290.8	301.1426	231.8528	185.7724	42229								146429.1	-45664.92	1	-2.46507	1.437116	2.042561	-2.042561	-1.063244		.3003779							notch2_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_D09	SK167	D09	1	3	1	Size	9	D	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 13:55:12	5.916667	3068.48	767150.3	1010176	282.9833	228.0904	207.7094	40913.09	.0409542	.0000751	146.5375	35828.86				28082.3	10337.27	1	.1377842	.6637516	.8465244	0	-.103195	-.0772036	.1221531	.0189907	-.1333212	1.754382				notch2_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_D10	SK175	D10	1	3	1	Size	10	D	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 14:46:17	6.766667	3191.34	731680.3	1044959	274.2176	237.5567	216.3728	44322.51	.0475244	.000128	144.9037	15551.76	315880.1	54132.08	-18795.67	-18850.54	5729.439	1	.6215367	-.0343441	-.3871703	.4623426	-.3141269	-.3543496	.4499066	.5375191	.6275435	.4526599	.3086658	-.4727891	-1.096804	notch2_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_D11	SK183	D11	1	4	1	Size	11	D	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 14:56:01	6.933333	3288.542	762604.4	1112728	281.7247	249.3612	226.1769	48838.5	.036875	.0000739	133.4275	16448.97	275535.3	96600.34	35211.68	3004.445	42335.14	0	1.192981	.5009044	.0687288	1.437116	.4623426	-1.281552	.9956002	-.2494273	-.1717471	.5894558	-.3894143	.7478586	1.247754	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_E01	SK104	E01	1	1	1	Size	1	E	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 11:57:08	3.95	3072.431	588604.1	780070.2	241.4347	195.6758	161.3281	30146.48	.0474552	.0001275		0	308582.8	54640.5	-16200.12	-150832.4	-221035.5	1	.1725391	-1.821748	-2.042561	-1.54112	-1.821748		-.7882413	.4941332	.5375191	-1.754382	.0760316	-.3894143	-.7478586	notch2_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_E02	SK112	E02	1	1	1	Size	2	E	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 12:05:45	4.083333	3218.771	666213.4	829447	275.0954	217.8791		37683.11	.0508445	.0001271		0				-86876.86	-218576.9	1	.8465244	-1.192981	-1.54112	-1.192981	-1.54112		-.264147	.8254945	.4941332	-1.754382				notch2_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_E04	SK128	E04	1	1	1	Size	4	E	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 12:35:11	4.583333	2925.914	727612.9	1001144	268.6053	226.2239	202.1969	40195.31	.0512484	.0002157	147.2941		275086.7	52083.43	-9176.92	1846.631	47013.73	1	-.4623426	-.103195	.0343441	-.0343441	.7071841	-.0385731	-.017408	.8801318	1.290233		-.4727891	-.6508373	-.4727891	notch2_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_E05	SK136	E05	1	1	1	Size	5	E	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 12:46:45	4.766667	3003.142	754529.4	968186.6	268.9902	219.6869	200.6684	37922.36	.0380478	.0000694	149.1741	28621.21				21557.64	-10704.29	1	-.1725391	.3141269	.7071841	-.242724	-.6215367	.1940281	-.2282596	-.0950912	-.2104284	1.263668				notch2_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_E06	SK144	E06	1	1	1	Size	6	E	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 12:54:55	4.9	3135.805	763112.8	1075733	276.8938	238.3259	216.6971	44621.58	.0335863	.0000755	149.8656	11454.47	243998.1	68442.69	16074.01	17763.43	54309.03	1	.3141269	.5804016	.5402261	.89673	.89673	.2334853	.6102946	-.5375191	-.0569997	-.0796597	-1.096804	-.0760316	.7478586	notch2_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_E07	SK152	E07	1	1	1	Size	7	E	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 13:05:46	5.083333	3035.731	725310.1	1024951	262.6725	231.1182	209.3979	41959.84	.0505892	.0001975	156.7189	2990.723				-10702.29	35611.38	1	0	-.242724	-.2075038	.2075038	.3871703	.9271548	.264147	.773217	1.13214	-.7916386				notch2_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_E08	SK160	E08	1	1	1	Size	8	E	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 13:13:50	5.216667	3161.728	764638.1	1097805	291.2856	242.3907	218.8185	46146.85	.030734	.0000587	154.7455					16870.05	68069.51	1	.4623426	.6215367	.4244566	1.004644	1.266094	.7618428	.6965074	-.9982012	-.4099833					notch2_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_E09	SK168	E09	1	3	1	Size	9	E	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 13:56:21	5.933333	2667.217	675155.6	878016.4	198.8728	156.1276	145.3932	19170.53	.0468049	.0001625	137.1028	36755.98	186142.6	41391.6	5570.27	-26473.94	6826.718	1	-1.004644	-.8465244	-.5804016	-.89673	-.2075038	-.9271548	-1.534121	.4099833	.8801318	2.411822	-2.166107	-1.247754	.4727891	notch2_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_E10	SK176	E10	1	2	1	Size	10	E	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 14:47:12	6.783333	3041.136	802351.1	1013526	315.9167	248.6583		48868.41	.0639911		159.3109	388.7939	333495.5	72046.51	-5919.433	65834.37	22453.75	0	.103195	1.192981	1.192981	.103195	.1725391	1.122762	1.054472	1.382994		-1.263668	.5595922	.0760316	-.2298841	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_F01	SK105	F01	1	2	1	Size	1	F	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 11:58:24	3.966667	3176.474	746514.3	1054977	244.9259	210.4144	189.8283	34812.01	.0344006	.000084	145.4401	21533.2				-2629.55	20514.43	0	.5009044	.1377842	-.0343441	.5402261	.0343441	-.2733094	-.5283993	-.4099833	-.0189907	.8473045				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_F02	SK113	F02	1	2	1	Size	2	F	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 12:04:35	4.066667	3363.438	808511.9	1155855	294.425	259.908	239.6391	53055.42	.0293231	.0000144	148.5228	16389.16				41924.05	61448.69	0	1.665112	1.346684	.9493045	2.46507	.9493045	.0385731	2.036834	-1.382994	-1.77585	.5427505				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_F03	SK121	F03	1	2	1	Size	3	F	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 12:28:28	4.466667	3370.997	759464.1	1108212	278.7765	252.531	232.4219	50094.61	.0220848	.0000289	156.1921	11544.19	349406.1	82992.55	475.9842	-7829.009	11383	0	1.821748	.4244566	-.1377842	1.266094	-.0687288	.8694237	1.184763	-2.428737	-1.207414	0	.6508373	.4727891	.152506	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_F04	SK129	F04	1	2	1	Size	4	F	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 12:34:02	4.566667	2977.261	751538.7	990048.8	278.0163	237.5761	211.8418	44352.42	.0299581	.0000181	157.135					20981.63	19455.66	0	-.3141269	.2075038	.6637516	-.103195	0	1.053073	.5084881	-1.207414	-1.616156					Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_F05	SK137	F05	1	2	1	Size	5	F	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 12:47:50	4.783333	3315.194	742327.3	1071905	287.3697	253.4623	240.625	50483.4	.0319394	.0000467	159.6314	17884.52	318093.3	74289.55	728.8162	-19759.33	-7033.11	0	1.346684	.103195	-.4244566	.798367	-.5402261	1.281552	1.339046	-.773217	-.7229722	.6374841	.3894143	.2298841	.2298841	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_F06	SK145	F06	1	1	1	Size	6	F	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 12:53:55	4.883333	2981.756	741250.6	976321.4	269.4901	230.297	215.2803	41660.77	.0375213	.0000519	149.9092	10856.32	229074.4	42617.8	-5482.528	10274.17	4287.099	1	-.242724	.0687288	.2782481	-.2075038	-.3504148	.2733094	.2282596	-.1333212	-.5375191	-.1598289	-1.247754	-1.096804	-.152506	notch2_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_F07	SK153	F07	1	1	1	Size	7	F	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 13:06:42	5.1	2895.744	556603.4	724353				12620.85	.052318	.0001867	159.3538	0	297203.1	52741.39	-14844.5	-166348.1	-220105	1	-.5402261	-2.042561	-2.46507	-1.821748	-1.665112	1.19838	-2.460124	.9982012	1.062786	-1.754382	-.152506	-.5595922	-.6508373	notch2_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_NOTCH2_231103_F08	SK161	F08	1	1	1	Size	8	F	insH2Bfabp	Size	NOTCH2	231103	1	3	03nov2023 13:12:39	5.2	2763.774	654100.9	896349.5	298.1481	247.7556	219.2631	48210.45	.0330726	.0000874	148.9999	18063.96	250159	58902.28	4771.522	-56537.57	-5797.566	1	-.8465244	-1.54112	-1.125744	-.6637516	-.5009044	.1159498	.8616341	-.6744897	.1717471	.6870306	-.9674216	-.2298841	.3894143	notch2_crispants
