filename	index	well	batch	tank	plate	Project	column	row	line	proj	Exp	date	VAST	age	time	tod	length	dorsal_area	lateral_area	eye_max_d	eye_mean_d	eye_min_d	eye_area	bent_back	curvature	angle	PCE	dorsal_tail	pig_dorsal_tail	pig_dorsal_tail_Res	dorsal_area_Res	lateral_area_Res	condition	intlength	intdorsal_area	intdorsal_area_Res	intlateral_area	intlateral_area_Res	intangle	inteye_area	intbent_back	intcurvature	intPCE	intdorsal_tail	intpig_dorsal_tail	intpig_dorsal_tail_Res	conditions
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_B01	SP101	B01	1	1	1	Size	1	B	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 11:49:53	3.816667	2959.455	711193.9	1012270	285.2669	238.3491	214.8317	44621.58	.0317055	.0000403	149.607	23477.17				11700.12	19932.56	1	-.4022501	.2372021	.2142435	.1686507	.3304348	.2837581	.4682027	-.516122	-.3827258	1.024592				lpl_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_B02	SP109	B02	1	2	1	Size	2	B	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 11:48:43	3.8	3142.046	742237.6	1143563	270.3576	244.1851	229.6875	46834.72	.0334183	.0000406	147.3705	17465.82				25790.59	97953.83	0	.4512828	.717259	.6329203	1.862732	2.614777	-.0667151	.7397372	-.2310092	-.3569171	.2581433				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_B03	SP117	B03	1	3	1	Size	3	B	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 11:47:20	3.783333	2965.527	653622.4	956373.3	234.888	203.2229	189.382	32449.34	.024985	6.02e-06	146.7823	10078.74				-46435.16	-37735.75	1	-.3304348	-.9733948	-1.087568	-.5528631	-.9380586	-.1742078	-.7397372	-1.617505	-1.829614	-.6891311				lpl_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_B04	SP125	B04	1	4	1	Size	4	B	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 11:46:02	3.766667	2931.094	707545.2	981585.1	265.6675	220.9411	198.8703	38341.06	.0345316	.0000218	133.1104	11962.89				10684.66	-2477.981	0	-.4762047	.0559807	.1459909	-.2602864	-.2372021	-1.5674	-.3695582	.0120514	-.8871465	-.3431555				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_B05	SP133	B05	1	5	1	Size	5	B	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 11:45:02	3.75	2653.455	634212.6	876760.3	209.6086	176.57	158.3767	24494.02	.0347708	.0000913			274249.3	77070.92	5134	-36869.71	-26300.94	1	-1.172313	-1.218025	-.8384363	-1.218025	-.6058071		-1.428482	.0361612	.8178173		-.3013365	.0991079	.3013365	lpl_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_B06	SP141	B06	1	1	1	Size	6	B	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 11:44:03	3.733333	3073.224	695223.4	1059284	235.5298	198.1334	178.8652	30834.35	.0415486	.0000242	141.3209	28142.7	601434.3	116488.6	-40151.78	-14833.62	33754.2	1	.1459909	-.1913974	-.5014259	.5528631	.7764218	-.7786766	-.9674216	.8178173	-.85197	1.635941	1.327902	.5938214	-1.756827	lpl_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_B07	SP149	B07	1	2	1	Size	7	B	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 11:43:07	3.716667	3019.253	716726.7	992112.4	270.3576	232.8603	210.5469	42587.89	.0492323	.0002241	136.664	16987.3	282892.5	119210.2	45035.68	11680.81	-17671.13	0	-.0784124	.3780989	.1913974	-.1459909	-.4266382	-1.275513	.1931432	1.174026	1.829614	.1749599	-.2329639	.6744897	1.507905	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_B08	SP157	B08	1	3	1	Size	8	B	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 11:42:13	3.7	2385.327	555287.5	792391.9	209.622	172.4437	158.5205	23387.45	.038051	.0001211	141.103	22849.12	441909.2	124967.3	9625.681	-90899.72	-32442.25	1	-1.653573	-2.614777	-2.008004	-2.214627	-.7465137	-.8153122	-1.494155	.435139	1.223466	.9490551	.8510585	.7598096	.5168467	lpl_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_B09	SP165	B09	1	4	1	Size	9	B	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 11:40:54	3.666667	3276.752	778694.4	1099001	283.3459	243.8829	224.2188	46715.09	.0335232	.0000634	153.6953	26378.17				49740.27	14091.18	0	1.172313	1.653573	1.373352	.9733948	.1686507	.7255982	.7103655	-.1817624	.2063232	1.353406				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_B10	SP173	B10	1	5	1	Size	10	B	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 11:39:45	3.65	2763.08	666751.7	945666.5	243.5861	184.3853	158.7567	26707.15	.0349731	.000048	154.8864	23507.08				-14509.1	10621.94	1	-.9733948	-.7764218	-.4762047	-.6605069	.0559807	.9745425	-1.312981	.060292	-.084458	1.064644				lpl_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_C01	SP102	C01	1	1	1	Size	1	C	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 11:51:24	3.85	2957.254	654639.3	994744.3	232.9081	200.3204	183.5436	31522.22	.0525204	.0000831	130.4345	25839.84				-44650.09	3049.058	1	-.4266382	-.9038566	-.9733948	-.1234059	-.1008836	-1.933363	-.864365	1.393524	.6006443	1.297543				lpl_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_C02	SP110	C02	1	2	1	Size	2	C	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 11:52:34	3.866667	2970.457	698303.8	971237.2	293.9757	262.2305	247.877	54102.17	.0368652	.000086	155.7635	15342.41				-2211.516	-24310.19	0	-.3068881	-.1234059	-.1913974	-.3304348	-.5528631	1.11242	1.649237	.2558367	.6896972	.1046335				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_C03	SP118	C03	1	3	1	Size	3	C	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 11:53:33	3.883333	2907.8	600118.4	933643.8	224.1498	185.2031	164.1719	27036.13	.0302927	.0000379	147.1932	15312.5	291745	112361.5	35895.14	-94579.25	-43623.02	1	-.5528631	-2.214627	-2.214627	-.7764218	-1.047991	-.0934678	-1.212751	-.7522128	-.4887764	.0696849	-.0329879	.5168467	1.182917	lpl_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_C04	SP126	C04	1	4	1	Size	4	C	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 11:54:32	3.9	3262.604	724652.1	1112220	287.0963	247.9088	221.8772	48270.27	.0315843	.0000213	144.8688	18333.13				-2988.441	31437.88	0	1.087568	.4762047	-.2142435	1.172313	.6886057	-.3968347	.9674216	-.5720211	-.9234567	.4434955				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_C05	SP134	C05	1	5	1	Size	5	C	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 11:55:26	3.916667	2972.805	672643.4	947550.7	250.1883	202.4862	181.9165	32269.9		.0000422	142.8235	13009.64				-28089.91	-48681.77	1	-.2372021	-.6605069	-.7465137	-.6329203	-1.218025	-.6413788	-.8004961		-.2310092	-.2342192				lpl_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_C06	SP142	C06	1	1	1	Size	6	C	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 11:56:55	3.933333	3135.322	711104.1	1070499	247.2677	218.8766	210	37683.11	.0343925	.0000504	152.4567	1704.712	378565.7	84727.17	-14215.77	-4718.506	26852.31	1	.4022501	.2142435	-.2835103	.6886057	.5269702	.5152434	-.3938474	-.0120514	-.0361612	-1.553221	.5938214	.2329639	-.5168467	lpl_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_C07	SP150	C07	1	2	1	Size	7	C	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 11:58:18	3.966667	2710.482	691634.5	983798.2		188.1976	173.3696	27843.63	.0380486	.0000691	144.8428	24972.54				15257.36	64099.34	0	-1.128927	-.3068881	.2602864	-.2372021	1.862732	-.425856	-1.166919	.408792	.3569171	1.245459				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_C08	SP158	C08	1	3	1	Size	8	C	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 11:59:52	3.983333	3032.792	690318.6	1057221	265.8096	223.5901	211.296	39268.19	.0411167	.0001035	140.4829	26707.15				-15984.38	43486.74	1	.0111905	-.3541663	-.5528631	.5269702	1.128927	-.8530763	-.2162039	.7522128	1.000006	1.413845				lpl_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_C09	SP166	C09	1	4	1	Size	9	C	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 12:00:51	4	2911.097	627752.7	943423.4	258.9727	212.4857	187.7846	35469.97	.0352787	.0000721	136.3732	10018.92	210816	59470.52	3955.552	-67251.16	-34805.41	0	-.5269702	-1.373352	-1.498788	-.6886057	-.8384363	-1.338139	-.5984352	.1329527	.435139	-.7188681	-1.327902	-.5168467	.2329639	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_D03	SP119	D03	1	3	1	Size	3	D	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 12:44:45	4.733333	2977.47	677338.9	995432.1	270.653	229.8731	206.6256	41511.23	.0364586	.0000263	149.885	6878.662				-23827.57	-2161.227	1	-.1686507	-.5528631	-.6329203	-.1008836	-.2142435	.339753	.0225842	.1817624	-.7206029	-1.085325				lpl_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_D04	SP127	D04	1	4	1	Size	4	D	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 12:43:50	4.716667	3183.179	793797.6	1089281	299.3554	251.5698	226.6406	49705.81	.0504913	.0001409		10228.27				73531.53	31671.53	0	.6058071	2.008004	1.862732	.8384363	.717259		1.08194	1.332511	1.460216	-.6314019				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_D06	SP143	D06	1	1	1	Size	6	D	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 12:37:42	4.616667	2769.573	700845.9	919796.8	237.5603	190.4655	162.7393	28501.59	.0464179	.0002159			647880.3	168945.9	281.3097	18982.27	-17142.21	1	-.807041	-.0335772	.4266382	-.8384363	-.4022501		-1.123415	.9610273	1.713947		2.221519	1.327902	.0329879	lpl_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_D07	SP151	D07	1	2	1	Size	7	D	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 12:36:33	4.6	3128.387	619408.6	998781.8	248.2575	197.909	167.6623	30804.44	.0329556	.0000276		0	289128.1	67874.45	-7914.387	-95770.21	-42842.02	0	.3780989	-1.571479	-2.614777	-.0559807	-1.00999		-1.004131	-.3569171	-.6594367	-2.200411	-.1656644	-.3711493	-.1656644	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_D08	SP159	D08	1	3	1	Size	8	D	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 12:35:19	4.583333	3096.131	674318.3	1066581	282.5057	222.8371	200.1475	39028.93	.0235966	8.80e-06	149.6313	19260.25	242487.8	75426.02	11711.69	-37865.65	34368.27	1	.3304348	-.6329203	-.8706806	.6058071	.8384363	.3116334	-.2743915	-1.829614	-1.460216	.5350828	-.5938214	.0329879	.6744897	lpl_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_D09	SP167	D09	1	4	1	Size	9	D	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 12:34:28	4.566667	3242.116	753363.1	1131570	300.0484	241.9982	207.8125	45997.31	.0279478	.0000406	154.0755	14893.8				27624.75	56765.24	0	.9733948	1.128927	.7764218	1.653573	1.748618	.8920979	.6815943	-1.082915	-.3313441	-.011605				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_E02	SP112	E02	1	2	1	Size	2	E	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 12:50:07	4.833333	3194.535	717474.4	1094844	283.1574	251.7721	238.8966	49825.44	.0394018	.0000677	137.2965	3768.311	234412.8	44143.07	-17480.77	-3846.14	33921.01	0	.6886057	.4022501	-.2602864	.8706806	.807041	-1.217526	1.123415	.6006443	.3059859	-1.297543	-.8510585	-1.507905	-.8510585	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_E03	SP120	E03	1	3	1	Size	3	E	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 12:51:08	4.85	3118.171	624732.1	974257.8	274.3614	226.012	197.8763	40135.5	.0282118	.000028	152.5104	18034.06				-89498.15	-64385.32	1	.3541663	-1.498788	-1.862732	-.3068881	-1.571479	.6089566	-.1587398	-1.040566	-.6297684	.3678797				lpl_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_E04	SP128	E04	1	4	1	Size	4	E	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 12:52:08	4.866667	3290.55	746065.7	1141888	293.5077	256.8858	232.4219	51859.13	.030082	.0000113	157.3707	7626.343	343918.2	81811.22	-8161.974	15830.39	52952.55	0	1.433252	.9733948	.3068881	1.748618	1.571479	1.217526	1.428482	-.85197	-1.276092	-.9132499	.5168467	.1656644	-.2329639	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_E05	SP136	E05	1	5	1	Size	5	E	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 12:53:20	4.883333	2976.578	685413.8	956881.7	259.4302	212.862	193.2078	35589.6	.0339355	.0000154	149	18572.39				-15669.78	-40451.32	1	-.1913974	-.4266382	-.5269702	-.5269702	-.9733948	.1202876	-.5716375	-.060292	-1.127301	.4692529				lpl_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_E06	SP144	E06	1	1	1	Size	6	E	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 12:54:25	4.9	3030.271	693399.1	1028450	250.5435	218.1698	196.875	37384.03	.0338563	.0000621	153.6953	10646.97				-12669.89	15451.36	1	-.0559807	-.2372021	-.4266382	.2142435	.2142435	.7255982	-.4183713	-.084458	.1817624	-.5485223				lpl_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_E07	SP152	E07	1	2	1	Size	7	E	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 12:55:41	4.916667	3003.049	731291.5	1011133	315.6439	254.2656	237.0838	50782.47	.0394239	.0000642	145.165	17465.82				27750.14	6077.461	0	-.1008836	.5791321	.807041	.1459909	-.0559807	-.3116334	1.36845	.6297684	.2558367	.2581433				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_E09	SP168	E09	1	4	1	Size	9	E	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 12:57:39	4.95	3268.964	745437.6	1097506	273.639	226.6397	194.1406	40344.85	.0459734	.0000705	145.8184		290623.5	139203.2	63027.22	17206.54	14867.93	0	1.128927	.8706806	.3541663	.9380586	.1913974	-.2561017	-.1131522	.9234567	.3827258		-.0991079	1.059277	2.221519	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_E10	SP176	E10	1	5	1	Size	10	E	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 12:58:36	4.966667	2312.178	614892.6	732158.8	167.6662	139.2168	133.426	15222.78	.069179	.0003464	123.6318	21353.76	575669.3	150777.3	807.0597	-24502.95	-71334.06	1	-1.748618	-1.653573	-.6605069	-2.614777	-1.653573	-2.554361	-2.004234	1.713947	2.589362	.7803495	1.182917	1.182917	.0991079	lpl_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_F01	SP105	F01	1	1	1	Size	1	F	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 13:10:55	5.166667	2393.443	651648.6	843802.5				9719.849	.0743888		140.0617	6101.074	616716.9	175884.4	15287.53	4707.797	16600.46	1	-1.571479	-1.00999	-.0559807	-1.498788	.2602864	-.8920979	-2.611712	1.829614		-1.150349	1.756827	1.756827	.7598096	lpl_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_F02	SP113	F02	1	2	1	Size	2	F	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 13:09:55	5.15	3057.275	775075.7	1051419	283.8343	231.3277		42199.1		.0000136		11035.77	253344.1	74588.63	8063.752	66499.48	30541.72	0	.0335772	1.571479	1.653573	.4762047	.6329203		.0677986		-1.174026	-.4692529	-.3711493	-.0991079	.4428217	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_F03	SP121	F03	1	3	1	Size	3	F	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 13:08:51	5.133333	2877.195	632089.3	914443.4	248.6552	217.2869	194.1406	37084.96	.0297786	.0000637	164.3835	13009.64				-59766.88	-53894.52	1	-.6605069	-1.318011	-1.218025	-.9380586	-1.318011	1.783727	-.4431494	-.9234567	.2310092	-.2342192				lpl_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_F04	SP129	F04	1	4	1	Size	4	F	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 13:07:20	5.116667	3248.14	772324.3	1104205	277.5659	229.1296	202.3438	41271.97	.0333185	.0000583	147.1354	18123.78				46026.67	27642.77	0	1.00999	1.498788	1.266436	1.047991	.5528631	-.1202876	0	-.2558367	.060292	.418029				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_F05	SP137	F05	1	5	1	Size	5	F	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 13:06:21	5.1	2728.031	613696.3	888095.1	241.6452	196.7897	180.4366	30415.65	.0321915	.000017	138.9975	29638.06				-64310.24	-36723.84	1	-1.087568	-1.748618	-1.318011	-1.128927	-.9038566	-1.018352	-1.042247	-.435139	-1.040566	1.731664				lpl_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_F06	SP145	F06	1	1	1	Size	6	F	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 13:04:54	5.066667	2795.285	730513.9	965016.5	229.7544	184.2531	163.8568	26766.97	.0365308	.0000273	131.0621	30296.02				46263	20576.1	1	-.7465137	.5528631	1.318011	-.4266382	.3780989	-1.665843	-1.261282	.2063232	-.6896972	1.846533				lpl_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_F07	SP153	F07	1	2	1	Size	7	F	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 13:03:18	5.05	3386.058	684277.4	970549.3					.037733	.0000418		0	428839.7	96002.2	-15955.97	-54825.65	-146250.7	0	2.008004	-.4762047	-1.172313	-.3541663	-2.214627			.3827258	-.2558367	-2.200411	.7598096	.3013365	-.6744897	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_F08	SP161	F08	1	4	1	Size	8	F	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 13:02:24	5.033333	3146.94	744510.5	1113775	280.8379	235.2818	210.5469	43485.11	.0465288	.0001428	142.7649	2572.021	209081.4	57062.99	1997.09	27609.15	66738.43	0	.4762047	.7764218	.7465137	1.218025	2.008004	-.6744897	.3216105	1.000006	1.534121	-1.479941	-1.507905	-.5938214	.1656644	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_F09	SP169	F09	1	4	1	Size	9	F	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 13:00:44	5	3160.168	745407.7	1087397	302.6364	227.1982	200.4583	40554.2	.0373553	.0000821	155.1409	19948.12				27278.14	36500.99	0	.5528631	.8384363	.6886057	.807041	.8706806	1.018352	-.0904521	.3059859	.5720211	.6314019				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_G01	SP106	G01	1	1	1	Size	1	G	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 13:11:52	5.183333	3084.375	671626.6	844849.3	249.7877	216.3802		36965.33	.0531524	.0002045		1016.846				-39465.79	-183933.9	1	.2602864	-.6886057	-.9380586	-1.433252	-2.614777		-.4682027	1.460216	1.617505	-1.731664				lpl_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_G02	SP114	G02	1	2	1	Size	2	G	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 13:13:07	5.216667	3079.149	714244.4	955565.8	278.445	233.2933	216.7276	42767.34	.0323403	.0000413	144.5974	20456.54	307984.6	63941.65	-16728.87	3637.231	-71692.7	0	.1913974	.3068881	-.0784124	-.5791321	-1.748618	-.5459412	.2393802	-.408792	-.280823	.6891311	.1656644	-.4428217	-.7598096	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_G03	SP122	G03	1	3	1	Size	3	G	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 13:15:16	5.25	2959.802	709459.3	1006229	238.9068	198.6731	182.7282	31013.79	.0374839	.0000136	148.3196	7327.271				9933.287	13790.09	1	-.3780989	.1008836	.1234059	.0559807	.1459909	.0133335	-.8976552	.3313441	-1.223466	-.9861203				lpl_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_G04	SP130	G04	1	4	1	Size	4	G	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 13:17:01	5.283333	2960.72	653981.3	1023425	277.1052	245.205	226.9531	47223.51	.0388331	.0000609	143.924	11215.21	240304.6	55418.09	-7731.031	-45629.93	30718.82	0	-.3541663	-.9380586	-1.047991	.1913974	.6605069	-.5771623	.7697614	.4887764	.1329527	-.4434955	-.6744897	-.6744897	-.0991079	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_G05	SP138	G05	1	5	1	Size	5	G	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 13:18:19	5.3	2890.054	641719.4	992082.5	264.0894	228.653	215.2215	41062.62	.0330356	.0000869	149.352	17854.61				-51330.72	19992.85	1	-.6058071	-1.172313	-1.128927	-.1686507	.3541663	.2013492	-.0451798	-.3313441	.7206029	.3186394				lpl_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_LPL_231123_G06	SP146	G06	1	1	1	Size	6	G	insH2Bfabp	Size	LPL	231123	1	3	23nov2023 13:19:15	5.316667	3213.544	705990	1067838	260.0307	215.078	196.4763	36337.28	.0270936	.0000291	147.7095	3050.537				-17095.42	1368.971	1	.7764218	.0111905	-.5791321	.6329203	-.1459909	-.0400101	-.5452442	-1.174026	-.6006443	-1.413845				lpl_crispants
