filename	index	well	batch	tank	plate	Project	column	row	line	proj	Exp	date	VAST	age	time	tod	length	dorsal_area	lateral_area	eye_max_d	eye_mean_d	eye_min_d	eye_area	bent_back	curvature	angle	PCE	dorsal_tail	pig_dorsal_tail	pig_dorsal_tail_Res	dorsal_area_Res	lateral_area_Res	condition	intlength	intdorsal_area	intdorsal_area_Res	intlateral_area	intlateral_area_Res	intangle	inteye_area	intbent_back	intcurvature	intPCE	intdorsal_tail	intpig_dorsal_tail	intpig_dorsal_tail_Res	conditions
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_B01	SL101	B01	1	1	1	Size	1	B	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:25:40	6.416667	3158.683	710506	1054678	283.2867	243.7262	218.75	46655.27	.0301286	.0000496	156.7154	8074.951	281636.3	82932.74	15806.27	-17263.1	29984.95	1	.5875741	.0427396	-.2445328	1.021921	.5875741	-.1965805	-.3336597	-.2873955	0	-.1182339	-.6948019	.3957253	.7791397	gcg_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_B02	SL109	B02	1	2	1	Size	2	B	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:24:39	6.4	3256.784	784646	1125140	307.2898	265.5401	240.625	55388.18	.029881	.0000309	154.3815	6729.126				48899.19	65563.31	0	1.633934	1.447606	1.178402	2.118995	1.633934	-.5095174	.5540488	-.3501975	-.7407855	-.3302958				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_B03	SL117	B03	2	3	1	Size	3	B	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:23:40	6.383333	3154.373	687716.7	993368.5	238.5059	208.4414	204.2159	34124.14	.0252136	.0000392	156.5151	16718.14				-39701.91	-29792.35	1	.5540488	-.4569218	-.93019	.2152846	-.93019	-.2298841	-1.071175	-1.422911	-.4578519	1.217197				gcg_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_B04	SL125	B04	2	4	1	Size	4	B	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:22:40	6.366667	2992.069	705242.3	939744.9	333.5007	287.9292	265.6113	65197.75	.0306862	.0000415		11245.12	383201.3	49257.2	-38278.41	-8977.57	-25703.79	0	-.1285329	-.0712713	-.0998612	-.3336597	-.8056329		1.301224	-.1951978	-.3932733	.2993069	1.075723	-.9674216	-1.768825	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_B05	SL133	B05	2	3	1	Size	5	B	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:21:30	6.35	3170.937	702700.2	986729.1	335.2006	289.0096	272.9528	65616.45	.0292223	.0000508		11992.8	353204.3	60292.97	-21214.86	-26065.44	-42321.65	1	.6567159	-.0998612	-.4569218	.0712713	-1.178402		1.447606	-.5141561	.088585	.4908544	.6948019	-.5392076	-.9674216	gcg_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_B07	SL149	B07	2	3	1	Size	7	B	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:16:15	6.266667	2919.099	706199.3	935348.5	284.4062	223.6557	196.875	39298.09	.0426241	.0000148		3379.517				-2086.551	-4153.313	1	-.4255243	-.0142427	.0712713	-.4255243	-.2152846		-.7106959	.9915265	-1.281552	-1.0239				gcg_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_B08	SL157	B08	2	4	1	Size	8	B	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:14:47	6.233333	2921.356	660261.8	935886.8	305.0113	254.6054	221.4844	50961.91	.0296363	.0000442	157.9016	4396.362	204894.4	54147.04	2441.605	-48207.62	-4417.663	0	-.3945408	-.9750298	-1.021921	-.3945408	-.2445328	-.0651533	.0998612	-.4144133	-.2686029	-.7407855	-1.768825	-.6948019	.3271033	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_B09	SL165	B09	3	5	1	Size	9	B	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:13:48	6.216667	2939.52	688075.6	946713.3	305.1712	249.511	220.3811	48958.13	.0390815	.000089	151.4046	15521.85	291116.9	75485.84	6454.276	-21870.99	-50.02831	1	-.3036906	-.3945408	-.3945408	-.2739918	-.1285329	-.8369914	-.0427396	.7713894	1.101709	1.049131	-.2599896	.1940281	.5392076	gcg_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_B10	SL173	B10	3	6	1	Size	10	B	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:12:33	6.2	2959.82	690827	983289.8	308.7164	262.2316	237.7061	54012.45	.032048	.0000483	150.3062	15731.2				-20770.34	29308.39	0	-.2739918	-.3336597	-.3639316	.0142427	.521135	-1.096804	.4255243	.1046335	-.088585	1.157523				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_B11	SL181	B11	2	3	1	Size	11	B	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:11:34	6.183333	2219.009	766193.3	718042.6	201.186	157.8994		19828.49			161.535	6370.239				114839.5	27479.76	1	-2.118995	1.178402	1.904707	-1.633934	.4887764	.5851579	-2.118995			-.3773919				gcg_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_B12	SL189	B12	2	3	1	Size	12	B	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:10:13	6.166667	2328.385	691843.9	748488.2	265.0235	211.4714	198.6831	35230.71		.0001153	131.7415	11962.89				31595.49	19033.08	1	-1.633934	-.3036906	.8871465	-1.447606	.2445328	-1.690622	-.8871465		1.429219	.441538				gcg_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_C01	SL102	C01	1	1	1	Size	1	C	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:26:35	6.433333	3284.449	753273.3	1094545	303.7961	261.7379	232.4219	53833.01	.0311672	.0000554	160.7799	6370.239	303917.3	65377.2	-6226.554	15276.77	25131.1	1	1.904707	.7291514	.4887764	1.633934	.4255243	.4727891	.3639316	-.0746714	.2686029	-.3773919	.1940281	-.1940281	-.4662653	gcg_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_C02	SL110	C02	1	2	1	Size	2	C	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:27:42	6.45	3265.302	793977.1	1112399	326.297	278.635	256.7984	60980.84	.0351759	.0000543		10826.42	327005.6	72734.38	-3508.908	57537.57	49794.04	0	1.75333	1.633934	1.301224	1.904707	1.178402		1.071175	.4803868	.177872	.2079166	.3271033	.1289011	-.2599896	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_C03	SL118	C03	2	3	1	Size	3	C	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:29:05	6.483333	2385.319	676172.5	771815.8	314.2023	261.9839	229.5133	53922.73	.0618363	7.67e-06	145.9084	11962.89	294825.4	71179.2	1402.424	11294.19	22116.09	1	-1.534121	-.6924793	.3945408	-1.301224	.3336597	-1.465234	.3945408	1.422911	-1.516426	.441538	-.1940281	.0643168	.1289011	gcg_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_C04	SL126	C04	2	4	1	Size	4	C	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:30:30	6.5	3212.946	727044.7	1050701	276.7181	246.4224	224.2188	47702.03	.0311233	.0000493	152.9194	9121.704	297158.2	67231.45	-3014.092	-5137.157	6712.217	0	1.071175	.3036906	-.0427396	.93019	-.0427396	-.6242437	-.2445328	-.1046335	-.029494	.0442491	0	-.0643168	-.1940281	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_C05	SL134	C05	2	3	1	Size	5	C	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:31:28	6.516667	2932.141	646504.5	925927.8	293.7514	252.1366	229.6875	49945.07	.0352598	.0000769	152.1276	7745.972				-62842.01	-18211.81	1	-.3336597	-1.23748	-1.301224	-.4569218	-.5540488	-.7054673	.0712713	.5141561	.7025232	-.1928725				gcg_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_C06	SL142	C06	2	4	1	Size	6	C	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:32:46	6.533333	3245.259	762634.3	1044899	339.772	290.8015	283.2029	66438.91	.0337868	.0000605	160.1927	20307.01				27824.7	-10579.53	0	1.23748	1.021921	.8056329	.8056329	-.3945408	.3315094	1.633934	.2873955	.4908544	1.98577				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_C08	SL158	C08	2	4	1	Size	8	C	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:35:00	6.583333	3005.898	727373.7	977876.6	333.218	275.8743	251.5625	59814.45	.0282652	.0000152	163.3992	7745.972				12029.17	7510.352	0	.0142427	.3336597	.4569218	-.0142427	.0142427	.8369914	.9750298	-.7713894	-1.217197	-.1928725				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_C09	SL166	C09	3	5	1	Size	9	C	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:35:57	6.583333	2773.287	631550.9	857470.1	259.3831	203.572	177.0063	32688.6	.0338002	.0000865	154.4428	4545.898	342617.2	129917	50536.62	-64877.45	-30183.97	1	-.7291514	-1.447606	-1.370745	-.8871465	-.9750298	-.4727891	-1.178402	.3186394	.9993048	-.7025232	.3957253	1.768825	1.768825	gcg_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_C10	SL174	C10	3	6	1	Size	10	C	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:37:09	6.616667	3249.826	664897.4	913845.2	317.2508	268.9824	229.6875	56838.68	.028565	.0000313	168.7313	0				-70283.58	-143257.3	0	1.370745	-.8871465	-1.534121	-.521135	-1.75333	1.465234	.6924793	-.6933416	-.7025232	-2.104968				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_C11	SL182	C11	2	3	1	Size	11	C	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:38:24	6.633333	2853.045	644979.3	965554.8	286.4924	248.8303	229.0154	48629.15	.0254936	6.95e-06	152.3769	12770.39				-57935.07	49540.39	1	-.6217734	-1.301224	-1.23748	-.1285329	1.123174	-.6643075	-.1285329	-1.345167	-1.616981	.5933586				gcg_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_C12	SL190	C12	2	3	1	Size	12	C	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:39:42	6.65	2834.543	651379.4	912559.2	241.5861	209.5185	195.3117	34512.94	.0346077	5.02e-06	173.8003	15581.67				-50030.37	3123.625	1	-.6567159	-1.071175	-1.071175	-.5540488	-.0998612	2.064598	-.9750298	.4471567	-1.737194	1.101709				gcg_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_D01	SL103	D01	1	1	1	Size	1	D	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:52:48	6.866667	2741.659	764249.3	921292.1	274.9134	231.8831	202.3438	42258.91	.0556755	.0000872	155.8435	657.959				70392.95	44884.4	1	-.8456872	1.123174	1.447606	-.4887764	1.021921	-.3315094	-.521135	1.274797	1.049131	-1.516426				gcg_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_D02	SL111	D02	1	2	1	Size	2	D	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:51:43	6.85	3178.925	725938.1	1056533	316.7363	271.9207	246.0938	58079.84	.0271395	.0000178	160.8269	10916.14				-3477.134	24641.28	0	.7291514	.2739918	.0142427	1.123174	.3639316	.5095174	.7668313	-.9915265	-1.101709	.2381501				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_D03	SL119	D03	2	3	1	Size	3	D	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:50:33	6.833333	2627.126	577418.8	867189.9	286.9221	244.9569	231.2541	47133.79	.0292837	3.72e-06	157.4711	16987.3				-107123.5	31508.27	1	-1.178402	-2.531313	-2.531313	-.8456872	.6217734	-.1305846	-.3036906	-.4471567	-2.104968	1.281552				gcg_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_D04	SL127	D04	2	4	1	Size	4	D	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:49:21	6.816667	3205.64	702490.9	1050820	304.3578	259.3218		52935.79	.0279317	.0000496		7865.601	281367.2	61519.16	-5553.223	-29096.85	9429.687	0	1.021921	-.1285329	-.521135	.9750298	.0712713		.3336597	-.8982587	.029494	-.1479871	-.7791397	-.4662653	-.3957253	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_D05	SL135	D05	2	3	1	Size	5	D	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:48:24	6.8	2931.349	663043.2	954519.1	289.9003	240.032	212.2175	45279.54	.0299841	.0000544	153.2038	10288.09				-46238.88	10661.29	1	-.3639316	-.93019	-.9750298	-.2445328	.0998612	-.5851579	-.4255243	-.3186394	.2079166	.1182339				gcg_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_D06	SL143	D06	2	4	1	Size	6	D	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:47:20	6.783333	3256.076	733893.4	1026595	319.6521	272.8071	257.0313	58498.54	.0217815	.0000198	161.5664	12172.24	302990.1	62207.03	-9210.415	-1795.797	-32729.24	0	1.534121	.521135	.0998612	.5540488	-1.071175	.6242437	.8056329	-2.514955	-.9993048	.5585475	.1289011	-.3957253	-.6151411	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_D07	SL151	D07	2	3	1	Size	7	D	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:46:10	6.766667	2868.514	667948	940103.8	255.3389	208.4796	200.9268	34154.05	.0470341	.0001016	150.5703		296111.4	98783.57	28748.37	-36224.24	18589.01	1	-.521135	-.8056329	-.8871465	-.3036906	.2152846	-.9848956	-1.021921	1.094332	1.217197		-.1289011	.8694237	1.342336	gcg_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_D08	SL159	D08	2	4	1	Size	8	D	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:45:02	6.75	3254.918	716068.8	1047979	311.3952	280.6104	273.4375	61848.14	.0236806	4.03e-06	164.2509	4635.62	285464.5	38580.32	-29315.4	-19526.36	-10933.98	0	1.447606	.1862194	-.3036906	.8456872	-.4255243	.8841349	1.178402	-1.884304	-1.88951	-.6469766	-.4662653	-1.768825	-1.19838	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_D09	SL167	D09	3	5	1	Size	9	D	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:44:03	6.733333	2203.604	685593.3	850920.4	306.2225	258.8454	226.5998	52636.72			104.1872	5652.466	285793.5	48569.34	-19392.5	35492.21	165835.2	1	-2.531313	-.521135	1.021921	-1.021921	2.531313	-2.484125	.3036906			-.5413951	-.3957253	-1.075723	-.7791397	gcg_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_D10	SL175	D10	3	6	1	Size	10	D	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:42:51	6.7	2706.05	593927.6	841499.6	302.7365	258.1358	226.9531	52337.65	.0304017	.0000147	157.4296	1824.341	205821.5	49675.9	-2215.83	-97032.85	-22245.89	0	-.9750298	-2.118995	-1.904707	-1.178402	-.6567159	-.1634935	.2445328	-.2257079	-1.351702	-1.351702	-1.521218	-.8694237	-.0643168	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_D11	SL183	D11	2	3	1	Size	11	D	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:41:52	6.683333	3082.706	731889.6	966332.4	296.65	267.6982	254.2304	56285.4	.0264103	.0000382	175.9287	14415.28	376801.2	65706.18	-20543.36	10299.02	-31345.2	1	.2445328	.4887764	.3639316	-.0712713	-1.021921	2.484125	.6567159	-1.094332	-.5244005	.9064346	.9674216	-.1289011	-.8694237	gcg_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_D12	SL191	D12	2	4	1	Size	12	D	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:40:55	6.666667	3169.075	717324.8	1009788	290.6842	239.8497	226.7767	45189.82	.0311823	.0000564	156.1588	14265.75				-11289.39	-18601.04	0	.6217734	.2445328	-.1862194	.3639316	-.5875741	-.2973049	-.4569218	-.0447762	.3616052	.8628221				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_E01	SL104	E01	1	1	1	Size	1	E	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:54:24	6.9	3175.094	737123.4	1065146	313.5386	265.4125	237.8906	55328.37	.0331113	.0000807	153.6013	12979.74				8019.705	34616.69	1	.6924793	.5540488	.2739918	1.23748	.7291514	-.5469463	.521135	.2257079	.8628221	.7407855				gcg_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_E02	SL112	E02	1	2	1	Size	2	E	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:55:23	6.916667	3077.481	712420.1	1029227	280.8246	235.7	205.9548	43634.64	.0494877	.0001617	150.5935	299.0723	284597.2	86282.35	18560.91	-8745.609	33407.77	0	.1862194	.0998612	-.0712713	.6217734	.6567159	-.9333305	-.4887764	1.150349	1.616981	-1.674066	-.5392076	.5392076	.8694237	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_E04	SL128	E04	2	4	1	Size	4	E	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:57:43	6.95	3100.474	805790.4	1021990	335.3273	302.8309	296.2613	72046.51	.0286477	.0000447	169.0511	7686.157				82754.88	17994.27	0	.3036906	1.904707	1.534121	.4569218	.1862194	1.567991	1.904707	-.6558747	-.2079166	-.2381501				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_E05	SL136	E05	2	3	1	Size	5	E	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 14:59:15	6.983333	2685.719	658616.9	909538.6	287.7767	249.9736	237.2328	49107.66	.0411666	.0000393	149.6693	18243.41				-30690.19	53022.39	1	-1.123174	-1.021921	-.6924793	-.6567159	1.370745	-1.296494	-.0142427	.8544474	-.4253408	1.564726				gcg_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_E06	SL144	E06	2	4	1	Size	6	E	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 15:00:16	7	3005.116	694714.9	1034371	311.978	262.3728	232.3689	54102.17	.0312189	.0000522	161.6385	12860.11				-20565.99	64283.16	0	-.0142427	-.2152846	-.3336597	.6924793	1.534121	.6643075	.4569218	-.014921	.1182339	.6652629				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_E07	SL152	E07	2	3	1	Size	7	E	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 15:01:16	7.016667	2754.743	713706.1	906009.5	241.7243	197.7554	177.7344	30714.72	.0406041	.0000752	160.1761	299.0723				18785.75	24949.35	1	-.8056329	.1285329	.5540488	-.6924793	.3945408	.2973049	-1.370745	.8122178	.6652629	-1.674066				gcg_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_E08	SL160	E08	2	4	1	Size	8	E	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 15:02:26	7.033333	2860.576	804743.6	851249.4	273.0487	228.6718	202.3438	41122.44	.0322338	.0000299		12082.52				101216.9	-67442.94	0	-.5875741	1.75333	1.75333	-.9750298	-1.447606		-.5875741	.1346898	-.7801644	.5244005				Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_E09	SL168	E09	3	5	1	Size	9	E	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 15:03:35	7.05	2703	694505.6	853701.8	268.5815	224.7889	194.1406	39686.89	.066998	.0001001		3768.311	237044.7	30026.86	-28139.07	3793.165	-8959.252	1	-1.021921	-.2445328	.1862194	-.93019	-.3639316		-.6567159	1.731664	1.157523	-.8207921	-1.19838	-2.231606	-1.075723	gcg_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_E10	SL176	E10	3	6	1	Size	10	E	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 15:04:41	7.066667	3185.836	786440.4	1031979	317.8932	276.5344	263.3178	60083.62	.0319315	.0000601	159.4569	10796.51	345009.8	47552.49	-32308.66	56463.22	-2369.808	0	.8056329	1.534121	1.23748	.6567159	-.1862194	.2298841	1.021921	.0746714	.4578519	.177872	.4662653	-1.19838	-1.342336	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_E11	SL184	E11	2	3	1	Size	11	E	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 15:05:56	7.083333	2714.201	594107.1	842905.3	227.6385	186.9597	177.3169	27454.83	.0432273	.0001792	150.2336	18243.41	218801.3	45787.96	-8712.003	-97516.33	-23738.92	1	-.93019	-1.904707	-2.118995	-1.123174	-.7291514	-1.158272	-1.633934	1.041553	1.737194	1.564726	-1.342336	-1.521218	-.5392076	gcg_crispants
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_E12	SL192	E12	2	4	1	Size	12	E	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 15:06:54	7.1	3062.223	709100.3	969682	296.7511	255.01	232.4219	51081.54	.031007	.0000611	166.1298	3678.589	252716.1	64868.77	3553.737	-10824.56	-20712.06	0	.0998612	.0142427	-.1573107	-.0427396	-.6217734	1.096804	.1285329	-.1346898	.5244005	-.8628221	-.9674216	-.3271033	.3957253	Controls
InsH2Bfabp_Size_03dpf_VAST01_plate01_GCG_231109_F01	SL105	F01	1	1	1	Size	1	F	insH2Bfabp	Size	GCG	231109	1	3	09nov2023 15:21:34	7.35	3513.078	776002.8	1161956	307.2374	255.217	222.619	51201.17	.0285267	.0000389	165.2592	17286.38				19413.87	11245.74	1	2.531313	1.370745	.5875741	2.531313	.1285329	1.039222	.1717471	-.7318081	-.4908544	1.351702				gcg_crispants
