filename	index	well	batch	tank	plate	Project	column	row	line	proj	Exp	date	VAST	age	time	tod	length	dorsal_area	lateral_area	eye_max_d	eye_mean_d	eye_min_d	eye_area	bent_back	curvature	angle	PCE	dorsal_tail	pig_dorsal_tail	pig_dorsal_tail_Res	dorsal_area_Res	lateral_area_Res	condition	intlength	intdorsal_area	intdorsal_area_Res	intlateral_area	intlateral_area_Res	intangle	inteye_area	intbent_back	intcurvature	intPCE	intdorsal_tail	intpig_dorsal_tail	intpig_dorsal_tail_Res	conditions
InsH2Bfabp_Size_03dpf_VAST02_plate01_POLDIP2_220929_C06	SE342	C06	1	3	1	Size	6	C	insH2Bfabp	Size	POLDIP2	220929	2	3	29sep2022 11:29:56	3.483333	3426.505	681196.9	1112669	330.0546	292.1071	275.3919	67022.09	.0265921	9.51e-06	149.4264	28740.84	271467.9	88375.85	18052.36	-161645.6	125753.7	1	1.693494	-.5296054	-2.168502	2.168502	1.760558	-1.069771	.8567804	-.8825426	-1.146228	1.735192	-.099436	.737556	.7702081	poldip2_crispants
InsH2Bfabp_Size_03dpf_VAST02_plate01_POLDIP2_220929_C07	SE350	C07	1	3	1	Size	7	C	insH2Bfabp	Size	POLDIP2	220929	2	3	29sep2022 11:39:40	3.65	3026.01	609030.8	938518.7	289.962	255.9203	231.4824	51440.43	.0330762	.0000491	162.6157	22071.53	184856.6	43335.57	-21383.67	-106545.9	12292.59	1	-.6004704	-1.528026	-1.18773	-.1363226	-.0680031	.1838047	-.378823	-.0166009	.8636957	.7661131	-1.377632	-1.212058	-.8037028	poldip2_crispants
InsH2Bfabp_Size_03dpf_VAST02_plate01_POLDIP2_220929_C09	SE366	C09	1	3	1	Size	9	C	insH2Bfabp	Size	POLDIP2	220929	2	3	29sep2022 12:13:33	4.216667	2839.583	609688.8	980029.9	311.0859	274.9958	253.8931	59395.75	.0335365	.0000317	154.8162	16688.23	233396	62266.84	-5593.178	-46646.93	82053.84	1	-1.284992	-1.481197	-.3305772	.2207319	.8567804	-.5586672	.2207319	.0664496	.2586331	.2281252	-.5187137	-.2864809	-.2356227	poldip2_crispants
InsH2Bfabp_Size_03dpf_VAST02_plate01_POLDIP2_220929_C10	SE374	C10	1	3	1	Size	10	C	insH2Bfabp	Size	POLDIP2	220929	2	3	29sep2022 12:23:33	4.383333	2759.465	651199.9	967558.6	326.401	291.5032	276.1719	66782.84	.0567751	.0001019	152.5584	18811.64				20323.6	81723.22	1	-1.693494	-.793115	.1898871	.1134945	.8351834	-.8001721	.793115	1.716379	1.781505	.3560481				poldip2_crispants
InsH2Bfabp_Size_03dpf_VAST02_plate01_POLDIP2_220929_C11	SE382	C11	1	3	1	Size	11	C	insH2Bfabp	Size	POLDIP2	220929	2	3	29sep2022 12:34:29	4.566667	3465.837	737153.3	1105969	331.618	286.6395	259.7656	64569.7	.0363328	.0000287	157.4384	13876.95	221313.5	59934.08	-7144.131	-118187.7	113094.3	1	2.031852	-.0983092	-1.284992	2.031852	1.437407	-.3647771	.6935702	.3915859	.085363	-.1323128	-.8310585	-.4172841	-.3121823	poldip2_crispants
InsH2Bfabp_Size_03dpf_VAST02_plate01_POLDIP2_220929_C12	SE390	C12	1	3	1	Size	12	C	insH2Bfabp	Size	POLDIP2	220929	2	3	29sep2022 13:58:03	5.966667	3303.88	898472.9	1023395		302.3976		72225.95	.0300586	.0000275	164.8363	14804.08	305921	83291.63	10738.82	94597.01	55062.43	1	.6370437	1.320264	1.073309	.7524055	.4613071	.4595582	1.284992	-.3208232	.051178	.0188479	.3813139	.5845898	.4715404	poldip2_crispants
InsH2Bfabp_Size_03dpf_VAST02_plate01_POLDIP2_220929_D01	SE303	D01	1	4	1	Size	1	D	insH2Bfabp	Size	POLDIP2	220929	2	3	29sep2022 10:13:47	2.216667	2967.622	616298.2	910585.3	356.4068			67709.96	.0510573	.0000338	150.5876	0	243534.5	66065.06	-2450.981	-80724.33	-6792.938	0	-.7524055	-1.320264	-.9241241	-.4445756	-.2052851	-.9536166	.9012228	1.530764	.3661064	-2.079254	-.4352702	-.1355755	-.0122877	Controls
InsH2Bfabp_Size_03dpf_VAST02_plate01_POLDIP2_220929_D03	SE319	D03	1	4	1	Size	3	D	insH2Bfabp	Size	POLDIP2	220929	2	3	29sep2022 10:33:55	2.55	3016.297	577717.9	876281.8	323.7838	268.9002		56793.82	.0426491	.0000335		0	229179.1	67380.98	-206.1783	-134772.4	-48472.55	0	-.6556518	-1.9251	-1.633282	-.7726002	-.6186536		-.0226522	.8825426	.3298721	-2.079254	-.6360368	-.0122877	.1108129	Controls
InsH2Bfabp_Size_03dpf_VAST02_plate01_POLDIP2_220929_D04	SE327	D04	1	4	1	Size	4	D	insH2Bfabp	Size	POLDIP2	220929	2	3	29sep2022 10:45:10	2.75	2953.216	638997.8	1057340	346.2387	284.8604	246.0938	63732.3	.0420139	.0000254	146.264	21742.55	175002.1	51530.15	-12551.45	-53446.96	142144.8	0	-.8787846	-.9241241	-.4781687	1.100569	2.031852	-1.318011	.5824836	.858297	-.085363	.6452009	-1.603108	-.8381245	-.5272223	Controls
InsH2Bfabp_Size_03dpf_VAST02_plate01_POLDIP2_220929_D07	SE351	D07	1	4	1	Size	7	D	insH2Bfabp	Size	POLDIP2	220929	2	3	29sep2022 11:40:58	3.666667	2945.001	660022.6	1068137	339.5856	299.4532	273.4375	70461.42	.0449332	.0000395	153.7623	22639.77	213118.9	73048.4	6500.422	-29811.7	154186.2	0	-.9012228	-.6935702	-.2207319	1.320264	2.168502	-.663603	1.100569	1.13047	.5962318	.7916386	-.9033567	.185367	.2864809	Controls
InsH2Bfabp_Size_03dpf_VAST02_plate01_POLDIP2_220929_D08	SE359	D08	1	4	1	Size	8	D	insH2Bfabp	Size	POLDIP2	220929	2	3	29sep2022 12:05:53	4.083333	2938.669	625988.2	968276.4	337.4871	295.744	265.2344	68741.76	.0212301	.0000204	166.7981		189940.8	49197.39	-15850.83	-61833.93	55285.48	0	-.9714479	-1.128672	-.5824836	.1287059	.4781687	.663603	.9714479	-2.130716	-.2763062		-1.156382	-.9101468	-.5845898	Controls
InsH2Bfabp_Size_03dpf_VAST02_plate01_POLDIP2_220929_D09	SE367	D09	1	4	1	Size	9	D	insH2Bfabp	Size	POLDIP2	220929	2	3	29sep2022 12:14:26	4.233333	2746.625	638160.4	963820.2	329.0571	295.4747	278.5693	68577.27	.0278874	.0000141	154.2696	14534.91				11364.17	79930.46	0	-1.760558	-.9475207	.0983092	.0983092	.8139691	-.5998427	.9475207	-.6589408	-.7234756	-.0565706				Controls
InsH2Bfabp_Size_03dpf_VAST02_plate01_POLDIP2_220929_D10	SE375	D10	1	4	1	Size	10	D	insH2Bfabp	Size	POLDIP2	220929	2	3	29sep2022 12:24:53	4.4	3099.392	647910.1	866621.7	342.726	311.865	303.6676	76412.96	.0698921	.0000491	156.9629	13248.9				-90985.21	-70724.27	0	-.378823	-.8567804	-1.073309	-.8567804	-.8787846	-.3834463	1.481197	2.715253	.8391938	-.2088229				Controls
InsH2Bfabp_Size_03dpf_VAST02_plate01_POLDIP2_220929_D11	SE383	D11	1	4	1	Size	11	D	insH2Bfabp	Size	POLDIP2	220929	2	3	29sep2022 12:35:28	4.583333	2980.277	637831.4	986190.8	304.8431	272.414	248.8281	58289.18	.0281774	.0000114	158.098					-63212.48	66894.89	0	-.7129065	-.9714479	-.6556518	.2988425	.5646834	-.291285	.0831466	-.5397	-.9950172					Controls
InsH2Bfabp_Size_03dpf_VAST02_plate01_POLDIP2_220929_D12	SE391	D12	1	4	1	Size	12	D	insH2Bfabp	Size	POLDIP2	220929	2	3	29sep2022 13:59:20	5.983333	2913.155	784317	997136.8		309.7111		75725.09	.0302966	.0000365	160.7439					104602.4	88012.11	0	-.9959445	.2052851	1.18773	.4114769	.9714479	.0435316	1.396212	-.286057	.4589661					Controls
InsH2Bfabp_Size_03dpf_VAST02_plate01_POLDIP2_220929_E02	SE312	E02	1	5	1	Size	2	E	insH2Bfabp	Size	POLDIP2	220929	2	3	29sep2022 10:25:08	2.416667	2892.74	530673.8	942526.3	314.2086	267.4843	243.2553	56195.68	.0346323	.0000242	155.5466		148339.8	31372.68	-30983.72	-142553.6	36495.05	1	-1.073309	-2.168502	-1.9251	-.0680031	.159222	-.4789918	-.0680031	.1499619	-.1196481		-2.174029	-1.968421	-1.162338	poldip2_crispants
InsH2Bfabp_Size_03dpf_VAST02_plate01_POLDIP2_220929_E04	SE328	E04	1	5	1	Size	4	E	insH2Bfabp	Size	POLDIP2	220929	2	3	29sep2022 10:46:20	2.766667	3344.714	990377.8	656194.4	292.3977			37503.66			170.9608	0				173526.1	-318326.3	1	.9241241	2.168502	2.168502	-2.168502	-2.364134	1.167383	-1.528026			-2.079254				poldip2_crispants
InsH2Bfabp_Size_03dpf_VAST02_plate01_POLDIP2_220929_E06	SE344	E06	1	5	1	Size	6	E	insH2Bfabp	Size	POLDIP2	220929	2	3	29sep2022 11:32:18	3.533333	2805.609	620335.7	940193.5	341.3153	294.2471	270.7031	68158.57	.0381495	.0000176	154.8316	16957.4	152168	73482.05	10877.95	-25203.75	47365.77	1	-1.437407	-1.25125	-.1439472	-.0983092	.3465683	-.518418	.9241241	.5982564	-.477996	.2669941	-1.964217	.2356227	.4991879	poldip2_crispants
InsH2Bfabp_Size_03dpf_VAST02_plate01_POLDIP2_220929_E08	SE360	E08	1	5	1	Size	8	E	insH2Bfabp	Size	POLDIP2	220929	2	3	29sep2022 12:06:55	4.1	2785.882	586570.4	808571.8	328.4821	287.4519	270.0382	64898.68	.0320217	.0000518		8972.168	131232.9	68756.71	7507.226	-52700.54	-81266.77	1	-1.528026	-1.836626	-.4613071	-1.320264	-.9959445		.7325131	-.0830965	.9674216	-.5114692	-2.579268	.0122877	.36423	poldip2_crispants
InsH2Bfabp_Size_03dpf_VAST02_plate01_POLDIP2_220929_E10	SE376	E10	1	5	1	Size	10	E	insH2Bfabp	Size	POLDIP2	220929	2	3	29sep2022 12:25:53	4.416667	2629.61	636306.1	803098.8	270.5721	235.1988	216.0156	43485.11	.0353621	.0000294	143.0051		231751.1	58229.37	-9524.216	46694.07	-63059.14	1	-2.364134	-1.021054	.5123105	-1.357259	-.793115	-1.693934	-1.100569	.286057	.1540745		-.5763829	-.4715404	-.36423	poldip2_crispants
InsH2Bfabp_Size_03dpf_VAST02_plate01_POLDIP2_220929_E12	SE392	E12	1	5	1	Size	12	E	insH2Bfabp	Size	POLDIP2	220929	2	3	29sep2022 14:00:24	6	2962.584	732517.7	907325.4	309.0589	273.0443	256.591	58558.35	.0348313	.0000456	159.6605	23865.97				37095.9	-9289.48	1	-.793115	-.159222	.378823	-.5123105	-.2207319	-.0784124	.1287059	.2175053	.6798513	.9876823				poldip2_crispants
InsH2Bfabp_Size_03dpf_VAST02_plate01_POLDIP2_220929_F01	SE305	F01	1	6	1	Size	1	F	insH2Bfabp	Size	POLDIP2	220929	2	3	29sep2022 10:16:01	2.266667	3226.386	660142.2	1082313	306.5672	264.3601	239.7672	54909.67	.0325215	.0000122	139.3341	16598.51	245478.5	43350.52	-25291.31	-119108.3	125722.7	0	.2362315	-.6744897	-1.320264	1.578469	1.693494	-1.971987	-.1287059	-.0498212	-.9143286	.2088229	-.3813139	-1.162338	-.9101468	Controls
InsH2Bfabp_Size_03dpf_VAST02_plate01_POLDIP2_220929_F02	SE313	F02	1	6	1	Size	2	F	insH2Bfabp	Size	POLDIP2	220929	2	3	29sep2022 10:26:28	2.433333	3207.992	645637.2	957629.4	341.9796	298.3006	283.3577	69893.19	.0291439	7.85e-06	163.9836		214853.5	52517.09	-14143.13	-127768.1	3826.811	0	.1287059	-.8787846	-1.528026	.0680031	-.1134945	.3834463	1.046824	-.4276937	-1.41707		-.8666412	-.705672	-.5556775	Controls
InsH2Bfabp_Size_03dpf_VAST02_plate01_POLDIP2_220929_F04	SE329	F04	1	6	1	Size	4	F	insH2Bfabp	Size	POLDIP2	220929	2	3	29sep2022 10:47:22	2.783333	3155.421	610914.9	1042117	356.1873	314.4048	295.1016	77639.16	.0376326	.0000239	168.8987	11962.89	244072.9	58199.46	-10351.42	-145785	96280.95	0	-.159222	-1.437407	-2.031852	1.021054	1.218875	.9001216	1.578469	.501678	-.136841	-.2865772	-.4081435	-.4991879	-.4172841	Controls
InsH2Bfabp_Size_03dpf_VAST02_plate01_POLDIP2_220929_F05	SE337	F05	1	6	1	Size	5	F	insH2Bfabp	Size	POLDIP2	220929	2	3	29sep2022 11:01:10	3.016667	3231.617	619139.4	1015679	310.9905	274.5843	248.8281	59216.31	.0277893	.0000114	157.5852	15880.74	177155.5	46101.99	-18118.95	-161773.4	58296.68	0	.2674059	-1.284992	-2.364134	.6744897	.5470603	-.3278097	.2052851	-.679709	-1.023392	.0754589	-1.444797	-1.070679	-.64395	Controls
InsH2Bfabp_Size_03dpf_VAST02_plate01_POLDIP2_220929_F08	SE361	F08	1	6	1	Size	8	F	insH2Bfabp	Size	POLDIP2	220929	2	3	29sep2022 12:07:54	4.116667	2841.368	591624.8	922219.3	324.9771	283.5879	259.6584	63193.97	.0521039	.0001118	153.8083	1016.846	247213.1	65197.75	-3556.316	-65277.96	23972.76	0	-1.25125	-1.693494	-.7129065	-.3626485	.0680031	-.6420614	.5123105	1.58669	1.871871	-1.585812	-.3284463	-.1728808	-.0614757	Controls
InsH2Bfabp_Size_03dpf_VAST02_plate01_POLDIP2_220929_F09	SE369	F09	1	6	1	Size	9	F	insH2Bfabp	Size	POLDIP2	220929	2	3	29sep2022 12:17:40	4.283333	2958.44	693369.1	1095591	345.3428	314.5147	307.6531	77698.98	.0333759	.0000375	166.2445	12919.92				-735.8842	179604.4	0	-.8139691	-.4279676	.0075502	1.693494	2.364134	.5791321	1.633282	.0332065	.5165903	-.2669941				Controls
InsH2Bfabp_Size_03dpf_VAST02_plate01_POLDIP2_220929_F10	SE377	F10	1	6	1	Size	10	F	insH2Bfabp	Size	POLDIP2	220929	2	3	29sep2022 12:27:08	4.45	2939.896	660740.4	955296.6	303.9956	276.0823	267.9688	59874.27	.0386712	.0000374	151.4592	14833.98				-27471.9	42119.68	0	-.9475207	-.6556518	-.2052851	.0528752	.2830892	-.9265376	.2988425	.6182299	.4972006	.0377026				Controls
InsH2Bfabp_Size_03dpf_VAST02_plate01_POLDIP2_220929_F11	SE385	F11	1	6	1	Size	11	F	insH2Bfabp	Size	POLDIP2	220929	2	3	29sep2022 13:52:58	5.866667	3113.404	696539.3	980538.3	298.7943	267.9238	248.8281	56405.03	.0332034	7.20e-06	154.0805	26258.54	265336.9	98783.57	28856.79	-46808.78	41068.98	0	-.2988425	-.3950973	-.3465683	.2517881	.2517881	-.6208137	-.0377594	0	-1.517059	1.316608	-.1494632	1.070679	1.162338	Controls
InsH2Bfabp_Size_03dpf_VAST02_plate01_POLDIP2_220929_G01	SE306	G01	1	7	1	Size	1	G	insH2Bfabp	Size	POLDIP2	220929	2	3	29sep2022 10:17:16	2.283333	3019.95	661488.1	969711.9	313.9019	263.3282	234.3943	54461.06	.0352305	.0000248	144.7708		438499.8	159405.5	78274.11	-52162.99	44404.11	1	-.6370437	-.6370437	-.4445756	.1439472	.3305772	-1.454408	-.1822052	.2516333	-.1024905		1.10924	1.968421	2.177923	poldip2_crispants
InsH2Bfabp_Size_03dpf_VAST02_plate01_POLDIP2_220929_G02	SE314	G02	1	7	1	Size	2	G	insH2Bfabp	Size	POLDIP2	220929	2	3	29sep2022 10:27:41	2.45	2905.542	698782.4	992800.3	339.0151	302.6122	290.7656	71926.88	.0336322	6.47e-06	146.7592	14654.54	280858.8	98065.8	27134.66	21486.9	84829.21	1	-1.021054	-.378823	.2207319	.3626485	.9012228	-1.239183	1.218875	.0830965	-1.573313	-.0094236	0	.9479847	1.02806	poldip2_crispants
